TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
MST,2014/01/27,B,4
MTA,2014/01/27,B,86
MTA,2014/01/27,S,104
MTN,2014/01/27,B,3540
MTN,2014/01/27,S,3355
MTNIHJ,2014/01/27,S,1
MTNNNL,2014/01/27,B,1
MTNSBC,2014/01/27,B,4
MTNSBC,2014/01/27,S,1
MTNSBD,2014/01/27,B,2
MTNSBD,2014/01/27,S,1
MTNSBR,2014/01/27,B,1
MTNSBR,2014/01/27,S,1
MTNSTH,2014/01/27,S,3
MUR,2014/01/27,B,375
MUR,2014/01/27,S,377
MZR,2014/01/27,B,1
MZR,2014/01/27,S,2
NBAGL,2014/01/27,B,1
NBAGL,2014/01/27,S,1
NBK,2014/01/27,B,1
NBK,2014/01/27,S,1
NBKP,2014/01/27,B,14
NBKP,2014/01/27,S,7
NED,2014/01/27,B,1536
NED,2014/01/27,S,1335
NEP,2014/01/27,B,42
NEP,2014/01/27,S,11
NEWEUR,2014/01/27,B,1
NEWFSA,2014/01/27,B,2
NEWGBP,2014/01/27,B,2
NEWPLT,2014/01/27,B,2
NEWSLV,2014/01/27,B,3
NEWSLV,2014/01/27,S,1
NFEMOM,2014/01/27,B,2
NFGOVI,2014/01/27,B,5
NFGOVI,2014/01/27,S,1
NFILBI,2014/01/27,B,2
NFILBI,2014/01/27,S,4
NFSH40,2014/01/27,B,5
NFSWIX,2014/01/27,B,3
NFSWIX,2014/01/27,S,2
NFTRCI,2014/01/27,B,1
NFTRCI,2014/01/27,S,2
NGPLT,2014/01/27,B,30
NGPLT,2014/01/27,S,26
NHM,2014/01/27,B,415
NHM,2014/01/27,S,529
NIV,2014/01/27,B,6
NIV,2014/01/27,S,2
NPK,2014/01/27,B,808
NPK,2014/01/27,S,786
NPN,2014/01/27,B,7482
NPN,2014/01/27,S,12569
NPNIHB,2014/01/27,S,1
NPNSBL,2014/01/27,B,1
NPNSBL,2014/01/27,S,2
NPNSBM,2014/01/27,B,63
NPNSBM,2014/01/27,S,17
NPNSBW,2014/01/27,B,2
NPNSTH,2014/01/27,B,2
NPNSTH,2014/01/27,S,1
NRD,2014/01/27,B,3
NRD,2014/01/27,S,1
NT1,2014/01/27,B,2
NT1,2014/01/27,S,9
NTC,2014/01/27,B,699
NTC,2014/01/27,S,848
NUT,2014/01/27,B,5
NUT,2014/01/27,S,2
OAO,2014/01/27,B,5
OAO,2014/01/27,S,1
OCE,2014/01/27,B,118
OCE,2014/01/27,S,139
OCG,2014/01/27,B,1
OCG,2014/01/27,S,1
OCT,2014/01/27,B,29
OCT,2014/01/27,S,29
OILRMB,2014/01/27,B,1
OILRMB,2014/01/27,S,1
OLG,2014/01/27,B,1
OLG,2014/01/27,S,2
OLM,2014/01/27,B,1
OLM,2014/01/27,S,1
OML,2014/01/27,B,1409
OML,2014/01/27,S,1593
OMLSBL,2014/01/27,S,3
OMLSTH,2014/01/27,S,1
OMN,2014/01/27,B,329
OMN,2014/01/27,S,392
PAM,2014/01/27,B,2
PAN,2014/01/27,B,77
PAN,2014/01/27,S,154
PCT,2014/01/27,S,3
PDN,2014/01/27,S,1
PET,2014/01/27,B,3
PET,2014/01/27,S,4
PFG,2014/01/27,B,83
PFG,2014/01/27,S,209
PGFP,2014/01/27,B,7
PGFP,2014/01/27,S,10
PGL,2014/01/27,B,4
PGL,2014/01/27,S,21
PGR,2014/01/27,B,49
PGR,2014/01/27,S,68
PHM,2014/01/27,B,78
PHM,2014/01/27,S,27
PIK,2014/01/27,B,556
PIK,2014/01/27,S,603
PKH,2014/01/27,S,2
PMM,2014/01/27,B,29
PMM,2014/01/27,S,49
PMV,2014/01/27,S,1
PNC,2014/01/27,B,89
PNC,2014/01/27,S,107
POY,2014/01/27,B,8
POY,2014/01/27,S,2
PPC,2014/01/27,B,773
PPC,2014/01/27,S,1238
PPCSTI,2014/01/27,B,6
PPCSTI,2014/01/27,S,1
PPE,2014/01/27,B,1
PREFTX,2014/01/27,B,1
PREFTX,2014/01/27,S,2
PSG,2014/01/27,B,79
PSG,2014/01/27,S,103
PTXSPY,2014/01/27,B,1
PTXSPY,2014/01/27,S,10
PTXTEN,2014/01/27,B,3
PTXTEN,2014/01/27,S,5
PWK,2014/01/27,B,90
PWK,2014/01/27,S,169
RAFFIN,2014/01/27,B,2
RAFIND,2014/01/27,B,2
RAFISA,2014/01/27,B,5
RAFISA,2014/01/27,S,2
RAFRES,2014/01/27,B,3
RAFRES,2014/01/27,S,1
RAR,2014/01/27,S,4
RBA,2014/01/27,B,2
RBP,2014/01/27,B,71
RBP,2014/01/27,S,66
RBX,2014/01/27,B,98
RBX,2014/01/27,S,158
RCL,2014/01/27,B,23
RCL,2014/01/27,S,16
RDF,2014/01/27,B,906
RDF,2014/01/27,S,807
RDFIHG,2014/01/27,B,3
RDI,2014/01/27,S,1
REB,2014/01/27,B,31
REB,2014/01/27,S,52
REI,2014/01/27,B,273
REI,2014/01/27,S,392
REM,2014/01/27,B,1830
REM,2014/01/27,S,2217
RES,2014/01/27,B,373
RES,2014/01/27,S,347
RLF,2014/01/27,B,5
RLF,2014/01/27,S,11
RLO,2014/01/27,B,512
RLO,2014/01/27,S,504
RMBINF,2014/01/27,B,5
RMBINF,2014/01/27,S,10
RMBMID,2014/01/27,B,8
RMBMID,2014/01/27,S,4
RMBT40,2014/01/27,B,13
RMBT40,2014/01/27,S,4
RMH,2014/01/27,B,863
RMH,2014/01/27,S,932
RMI,2014/01/27,B,375
RMI,2014/01/27,S,290
ROC,2014/01/27,B,2
ROC,2014/01/27,S,4
RPL,2014/01/27,B,19
RPL,2014/01/27,S,41
SAB,2014/01/27,B,2441
SAB,2014/01/27,S,1871
SAC,2014/01/27,B,115
SAC,2014/01/27,S,182
SAH,2014/01/27,B,4
SAP,2014/01/27,B,1018
SAP,2014/01/27,S,681
SBACI,2014/01/27,B,2
SBACOP,2014/01/27,B,2
SBACRN,2014/01/27,B,2
SBAEI,2014/01/27,B,2
SBAEI,2014/01/27,S,4
SBAG1,2014/01/27,B,1
SBAG1,2014/01/27,S,1
SBAOIL,2014/01/27,B,3
SBAPD1,2014/01/27,B,2
SBAPD1,2014/01/27,S,1
SBAPL1,2014/01/27,S,2
SBAS1,2014/01/27,S,3
SBAWHT,2014/01/27,B,4
SBK,2014/01/27,B,2730
SBK,2014/01/27,S,4574
SBKSBF,2014/01/27,S,2
SBKSBG,2014/01/27,B,1
SBPP,2014/01/27,B,7
SBPP,2014/01/27,S,17
SCL,2014/01/27,B,51
SCL,2014/01/27,S,16
SEP,2014/01/27,B,23
SEP,2014/01/27,S,44
SER,2014/01/27,S,2
SFN,2014/01/27,B,6
SFN,2014/01/27,S,16
SFNP,2014/01/27,B,2
SFNP,2014/01/27,S,3
SGL,2014/01/27,B,405
SGL,2014/01/27,S,240
SGLSBE,2014/01/27,B,4
SGLSBF,2014/01/27,S,1
SHF,2014/01/27,B,3147
SHF,2014/01/27,S,3190
SHFF,2014/01/27,B,8
SHFF,2014/01/27,S,9
SHFSBA,2014/01/27,B,2
SHFSBA,2014/01/27,S,1
SHP,2014/01/27,B,1988
SHP,2014/01/27,S,1333
SHPCB,2014/01/27,B,1
SHPCB,2014/01/27,S,2
SHPSBD,2014/01/27,B,2
SHPSBY,2014/01/27,B,1
SHPSBY,2014/01/27,S,1
SLA,2014/01/27,B,1
SLA,2014/01/27,S,1
SLM,2014/01/27,B,2206
SLM,2014/01/27,S,1539
SLP,2014/01/27,B,2
SNB,2014/01/27,B,1
SNB,2014/01/27,S,1
SNM,2014/01/27,S,1
SNT,2014/01/27,B,29
SNT,2014/01/27,S,74
SNV,2014/01/27,B,3
SNV,2014/01/27,S,1
SOH,2014/01/27,B,2
SOL,2014/01/27,B,3415
SOL,2014/01/27,S,4728
SOLBE1,2014/01/27,B,1
SOLIHJ,2014/01/27,B,1
SOLSBI,2014/01/27,B,1
SOLSBI,2014/01/27,S,2
SOLSBJ,2014/01/27,B,1
SOLSBJ,2014/01/27,S,3
SOLSBV,2014/01/27,B,7
SOLSBV,2014/01/27,S,7
SOLSBW,2014/01/27,S,1
SOV,2014/01/27,B,4
SOV,2014/01/27,S,10
SPG,2014/01/27,B,268
SPG,2014/01/27,S,438
SPP,2014/01/27,B,525
SPP,2014/01/27,S,655
SRH,2014/01/27,S,1
SSK,2014/01/27,B,19
SSK,2014/01/27,S,37
STAN40,2014/01/27,B,2
STANSX,2014/01/27,B,1
STANSX,2014/01/27,S,1
STPROP,2014/01/27,B,1
STPROP,2014/01/27,S,3
STX40,2014/01/27,B,54
STX40,2014/01/27,S,75
STXDIV,2014/01/27,B,31
STXDIV,2014/01/27,S,25
STXFIN,2014/01/27,B,13
STXFIN,2014/01/27,S,9
STXIND,2014/01/27,B,24
STXIND,2014/01/27,S,28
STXRAF,2014/01/27,B,13
STXRAF,2014/01/27,S,7
STXRES,2014/01/27,B,10
STXRES,2014/01/27,S,12
STXSWX,2014/01/27,B,9
STXSWX,2014/01/27,S,6
SUI,2014/01/27,B,173
SUI,2014/01/27,S,271
SUR,2014/01/27,B,10
SUR,2014/01/27,S,9
SWXTRI,2014/01/27,B,1
SYC,2014/01/27,B,87
SYC,2014/01/27,S,50
TAS,2014/01/27,S,7
TBS,2014/01/27,B,1282
TBS,2014/01/27,S,1419
TBSNIJ,2014/01/27,B,1
TCP,2014/01/27,B,8
TCP,2014/01/27,S,28
TDH,2014/01/27,B,9
TDH,2014/01/27,S,13
TFG,2014/01/27,B,1078
TFG,2014/01/27,S,1312
TKG,2014/01/27,B,479
TKG,2014/01/27,S,703
TMG,2014/01/27,B,2
TMG,2014/01/27,S,4
TON,2014/01/27,B,163
TON,2014/01/27,S,165
TOPDWL,2014/01/27,B,10
TOPDWL,2014/01/27,S,6
TOPDWM,2014/01/27,B,39
TOPDWM,2014/01/27,S,57
TOPDWU,2014/01/27,B,6
TOPDWU,2014/01/27,S,4
TOPDWV,2014/01/27,B,40
TOPDWV,2014/01/27,S,30
TOPSBE,2014/01/27,S,1
TOPSBL,2014/01/27,B,2
TOPSBP,2014/01/27,B,1
TOPSBQ,2014/01/27,B,1
TOPSBQ,2014/01/27,S,1
TOPSBZ,2014/01/27,B,3
TOPSBZ,2014/01/27,S,4
TOPSKV,2014/01/27,B,9
TOPSKV,2014/01/27,S,4
TOPTRI,2014/01/27,B,2
TOPTRI,2014/01/27,S,1
TOR,2014/01/27,B,13
TOR,2014/01/27,S,21
TPC,2014/01/27,S,2
TRE,2014/01/27,B,22
TRE,2014/01/27,S,42
TRU,2014/01/27,B,1283
TRU,2014/01/27,S,1212
TRW,2014/01/27,B,1
TRW,2014/01/27,S,1
TSH,2014/01/27,B,24
TSH,2014/01/27,S,42
TSX,2014/01/27,B,7
TSX,2014/01/27,S,7
TTO,2014/01/27,S,1
TUC,2014/01/27,S,1
TWR,2014/01/27,B,24
TWR,2014/01/27,S,11
VIF,2014/01/27,B,15
VIF,2014/01/27,S,8
VIL,2014/01/27,B,7
VIL,2014/01/27,S,18
VKE,2014/01/27,B,78
VKE,2014/01/27,S,97
VKN,2014/01/27,S,1
VLE,2014/01/27,B,18
VLE,2014/01/27,S,44
VMK,2014/01/27,B,1
VMK,2014/01/27,S,2
VOD,2014/01/27,B,1554
VOD,2014/01/27,S,1464
VODIHA,2014/01/27,S,1
VODNNH,2014/01/27,S,1
VODSBB,2014/01/27,S,1
VPF,2014/01/27,B,4
VPF,2014/01/27,S,2
WBO,2014/01/27,B,198
WBO,2014/01/27,S,314
WEA,2014/01/27,B,2
WEA,2014/01/27,S,1
WEZ,2014/01/27,B,4
WEZ,2014/01/27,S,17
WGR,2014/01/27,B,1
WHL,2014/01/27,B,1768
WHL,2014/01/27,S,2200
WHLSBB,2014/01/27,S,3
WHLSBD,2014/01/27,B,1
WHLSBD,2014/01/27,S,12
WSL,2014/01/27,B,8
WSL,2014/01/27,S,2
XEM,2014/01/27,S,1
YRK,2014/01/27,B,2
ZED,2014/01/27,B,40
ZED,2014/01/27,S,42
ABL,2014/01/28,B,743
ABL,2014/01/28,S,781
ABLP,2014/01/28,B,10
ABLP,2014/01/28,S,4
ABLSBE,2014/01/28,S,1
ABSP,2014/01/28,B,7
ABSP,2014/01/28,S,19
ACE,2014/01/28,B,2
ACE,2014/01/28,S,2
ACL,2014/01/28,B,419
ACL,2014/01/28,S,168
ACP,2014/01/28,B,112
ACP,2014/01/28,S,148
ACT,2014/01/28,B,7
ACT,2014/01/28,S,9
ADH,2014/01/28,B,190
ADH,2014/01/28,S,200
ADI,2014/01/28,B,91
ADI,2014/01/28,S,94
ADR,2014/01/28,B,94
ADR,2014/01/28,S,71
AEG,2014/01/28,B,271
AEG,2014/01/28,S,277
AET,2014/01/28,B,3
AET,2014/01/28,S,1
AFE,2014/01/28,B,294
AFE,2014/01/28,S,168
AFP,2014/01/28,B,9
AFP,2014/01/28,S,6
AFR,2014/01/28,B,23
AFR,2014/01/28,S,79
AFT,2014/01/28,B,13
AFT,2014/01/28,S,36
AFX,2014/01/28,B,13
AFX,2014/01/28,S,1
AGL,2014/01/28,B,1306
AGL,2014/01/28,S,1616
AGLIHL,2014/01/28,B,1
AGLIHL,2014/01/28,S,1
AGLSBA,2014/01/28,B,1
AGLSBB,2014/01/28,S,1
AGLSBT,2014/01/28,S,1
AGLSBU,2014/01/28,S,2
AIA,2014/01/28,B,2
AIA,2014/01/28,S,1
AIB,2014/01/28,B,1
AIB,2014/01/28,S,2
AIP,2014/01/28,B,87
AIP,2014/01/28,S,165
AMS,2014/01/28,B,802
AMS,2014/01/28,S,705
ANG,2014/01/28,B,1696
ANG,2014/01/28,S,1235
ANGSBJ,2014/01/28,S,1
ANGSBL,2014/01/28,S,1
ANGSBP,2014/01/28,B,3
ANGSTH,2014/01/28,B,10
ANGSTH,2014/01/28,S,1
ANM,2014/01/28,B,3
ANM,2014/01/28,S,1
ANS,2014/01/28,B,5
ANS,2014/01/28,S,7
AOX,2014/01/28,B,1
AOX,2014/01/28,S,1
APF,2014/01/28,B,2
APF,2014/01/28,S,4
APK,2014/01/28,B,2
APK,2014/01/28,S,2
APKP,2014/01/28,B,1
APN,2014/01/28,B,2804
APN,2014/01/28,S,2496
APNNIH,2014/01/28,B,3
AQP,2014/01/28,B,28
AQP,2014/01/28,S,28
ARH,2014/01/28,B,2
ARH,2014/01/28,S,7
ARI,2014/01/28,B,822
ARI,2014/01/28,S,1017
ARL,2014/01/28,B,109
ARL,2014/01/28,S,249
ART,2014/01/28,B,16
ART,2014/01/28,S,10
ASC,2014/01/28,B,3
ASC,2014/01/28,S,3
ASO,2014/01/28,B,23
ASO,2014/01/28,S,15
ASR,2014/01/28,B,551
ASR,2014/01/28,S,423
ATL,2014/01/28,B,3
ATL,2014/01/28,S,2
ATN,2014/01/28,B,7
ATN,2014/01/28,S,14
ATNP,2014/01/28,B,9
ATNP,2014/01/28,S,4
ATT,2014/01/28,B,69
ATT,2014/01/28,S,67
AVI,2014/01/28,B,392
AVI,2014/01/28,S,291
AWA,2014/01/28,B,22
AWA,2014/01/28,S,78
AWB,2014/01/28,B,40
AWB,2014/01/28,S,32
B2G,2014/01/28,S,1
BAT,2014/01/28,B,172
BAT,2014/01/28,S,171
BATP,2014/01/28,B,3
BATP,2014/01/28,S,4
BAU,2014/01/28,B,2
BAU,2014/01/28,S,2
BAW,2014/01/28,B,790
BAW,2014/01/28,S,403
BBET40,2014/01/28,B,6
BBET40,2014/01/28,S,1
BCF,2014/01/28,S,1
BCK,2014/01/28,B,1
BCK,2014/01/28,S,3
BCX,2014/01/28,B,5
BCX,2014/01/28,S,14
BDM,2014/01/28,B,2
BDM,2014/01/28,S,3
BEL,2014/01/28,S,10
BGA,2014/01/28,B,909
BGA,2014/01/28,S,853
BGREEN,2014/01/28,B,3
BGREEN,2014/01/28,S,1
BIL,2014/01/28,B,2068
BIL,2014/01/28,S,1530
BILIHK,2014/01/28,S,1
BILSBG,2014/01/28,B,2
BILSBG,2014/01/28,S,5
BILSBR,2014/01/28,S,2
BLU,2014/01/28,B,30
BLU,2014/01/28,S,52
BMN,2014/01/28,S,1
BRN,2014/01/28,B,1
BRN,2014/01/28,S,8
BRT,2014/01/28,B,1
BSR,2014/01/28,B,19
BSR,2014/01/28,S,12
BSS,2014/01/28,B,3
BTI,2014/01/28,B,834
BTI,2014/01/28,S,999
BVT,2014/01/28,B,963
BVT,2014/01/28,S,625
BWH,2014/01/28,S,2
BWI,2014/01/28,S,3
BWL,2014/01/28,B,1
BWL,2014/01/28,S,1
CAT,2014/01/28,B,1
CBH,2014/01/28,B,1
CBH,2014/01/28,S,1
CCO,2014/01/28,B,457
CCO,2014/01/28,S,280
CDZ,2014/01/28,B,1
CDZ,2014/01/28,S,1
CFR,2014/01/28,B,628
CFR,2014/01/28,S,817
CFRSBI,2014/01/28,B,1
CGR,2014/01/28,B,9
CGR,2014/01/28,S,24
CIL,2014/01/28,B,3
CIL,2014/01/28,S,38
CLH,2014/01/28,B,43
CLH,2014/01/28,S,57
CLI,2014/01/28,S,2
CLR,2014/01/28,B,38
CLR,2014/01/28,S,54
CLS,2014/01/28,B,281
CLS,2014/01/28,S,258
CMH,2014/01/28,B,1
CML,2014/01/28,B,412
CML,2014/01/28,S,487
CND,2014/01/28,B,3
CND,2014/01/28,S,7
COH,2014/01/28,B,105
COH,2014/01/28,S,140
COM,2014/01/28,B,1
COM,2014/01/28,S,5
CPI,2014/01/28,B,78
CPI,2014/01/28,S,110
CPIP,2014/01/28,S,2
CPL,2014/01/28,B,351
CPL,2014/01/28,S,347
CRG,2014/01/28,S,1
CSB,2014/01/28,B,147
CSB,2014/01/28,S,179
CSP,2014/01/28,S,1
CSPP,2014/01/28,B,1
CVH,2014/01/28,B,54
CVH,2014/01/28,S,27
CVN,2014/01/28,S,8
CZA,2014/01/28,B,8
CZA,2014/01/28,S,9
DAW,2014/01/28,B,10
DAW,2014/01/28,S,12
DBAFRI,2014/01/28,S,2
DBAGLK,2014/01/28,S,1
DBCHIN,2014/01/28,B,2
DBCHIN,2014/01/28,S,3
DBEMER,2014/01/28,B,1
DBEMER,2014/01/28,S,3
DBNPNP,2014/01/28,B,4
DBNPNP,2014/01/28,S,5
DBXEU,2014/01/28,B,12
DBXEU,2014/01/28,S,14
DBXJP,2014/01/28,B,8
DBXJP,2014/01/28,S,5
DBXUK,2014/01/28,B,4
DBXUK,2014/01/28,S,4
DBXUS,2014/01/28,B,24
DBXUS,2014/01/28,S,40
DBXWD,2014/01/28,B,11
DBXWD,2014/01/28,S,18
DCT,2014/01/28,B,5
DCT,2014/01/28,S,26
DGC,2014/01/28,S,1
DIB,2014/01/28,B,1
DLT,2014/01/28,B,13
DLT,2014/01/28,S,8
DON,2014/01/28,B,10
DON,2014/01/28,S,24
DRD,2014/01/28,B,116
DRD,2014/01/28,S,55
DSBP,2014/01/28,B,2
DST,2014/01/28,B,30
DST,2014/01/28,S,35
DSY,2014/01/28,B,1218
DSY,2014/01/28,S,1168
DTC,2014/01/28,B,279
DTC,2014/01/28,S,459
DYL,2014/01/28,S,1
EHS,2014/01/28,B,1
EHS,2014/01/28,S,1
ELI,2014/01/28,B,205
ELI,2014/01/28,S,206
ELR,2014/01/28,B,1
ELR,2014/01/28,S,1
EMI,2014/01/28,B,41
EMI,2014/01/28,S,121
EOG,2014/01/28,S,1
EOH,2014/01/28,B,286
EOH,2014/01/28,S,334
EPS,2014/01/28,B,2
EPS,2014/01/28,S,1
EQS,2014/01/28,B,97
EQS,2014/01/28,S,49
ESPIBA,2014/01/28,B,1
ESPIBA,2014/01/28,S,3
ESPIBB,2014/01/28,B,1
ESPIBT,2014/01/28,B,1
ESPIBT,2014/01/28,S,1
ESPIBW,2014/01/28,S,1
ESPIBZ,2014/01/28,S,1
ESR,2014/01/28,B,3
ESR,2014/01/28,S,12
EXX,2014/01/28,B,539
EXX,2014/01/28,S,778
EXXSBJ,2014/01/28,S,1
FBR,2014/01/28,B,214
FBR,2014/01/28,S,144
FCPD,2014/01/28,B,7
FCPD,2014/01/28,S,20
FCR,2014/01/28,B,1
FCR,2014/01/28,S,2
FFA,2014/01/28,B,48
FFA,2014/01/28,S,46
FFB,2014/01/28,B,34
FFB,2014/01/28,S,7
FGL,2014/01/28,B,12
FGL,2014/01/28,S,21
FNB,2014/01/28,S,1
FPT,2014/01/28,B,274
FPT,2014/01/28,S,368
FSE,2014/01/28,B,4
FSE,2014/01/28,S,7
FSEO1,2014/01/28,B,1
FSR,2014/01/28,B,1868
FSR,2014/01/28,S,1843
FSRP,2014/01/28,B,6
FSRP,2014/01/28,S,8
FSRSBA,2014/01/28,B,2
FSRSBA,2014/01/28,S,1
FSRSBB,2014/01/28,B,2
FSRSBB,2014/01/28,S,1
FST,2014/01/28,B,3
FST,2014/01/28,S,1
FSY,2014/01/28,S,1
FWX,2014/01/28,B,3
FWX,2014/01/28,S,3
GFI,2014/01/28,B,755
GFI,2014/01/28,S,733
GFINNH,2014/01/28,B,3
GFISBE,2014/01/28,B,3
GFISBE,2014/01/28,S,7
GFISBF,2014/01/28,S,1
GFISTI,2014/01/28,B,1
GFISTI,2014/01/28,S,3
GFISTJ,2014/01/28,B,2
GFISTJ,2014/01/28,S,1
GGC,2014/01/28,S,1
GIJ,2014/01/28,B,1
GLD,2014/01/28,B,32
GLD,2014/01/28,S,39
GLN,2014/01/28,B,165
GLN,2014/01/28,S,217
GND,2014/01/28,B,193
GND,2014/01/28,S,360
GNDP,2014/01/28,B,1
GNDP,2014/01/28,S,3
GOLDEN,2014/01/28,S,1
GPL,2014/01/28,B,40
GPL,2014/01/28,S,218
GRF,2014/01/28,B,156
GRF,2014/01/28,S,175
GRT,2014/01/28,B,759
GRT,2014/01/28,S,1085
HAR,2014/01/28,B,673
HAR,2014/01/28,S,482
HARSBD,2014/01/28,B,1
HARSBD,2014/01/28,S,1
HARSBE,2014/01/28,B,1
HARSBE,2014/01/28,S,3
HARSBF,2014/01/28,B,1
HCI,2014/01/28,B,30
HCI,2014/01/28,S,138
HDC,2014/01/28,B,215
HDC,2014/01/28,S,53
HLM,2014/01/28,B,12
HLM,2014/01/28,S,15
HPA,2014/01/28,B,10
HPA,2014/01/28,S,48
HPB,2014/01/28,B,3
HSP,2014/01/28,B,9
HSP,2014/01/28,S,41
HUG,2014/01/28,S,1
HWA,2014/01/28,S,1
HWN,2014/01/28,B,3
HYP,2014/01/28,B,133
HYP,2014/01/28,S,171
IAP,2014/01/28,S,2
ILA,2014/01/28,B,3
ILA,2014/01/28,S,1
ILE,2014/01/28,B,1
ILE,2014/01/28,S,1
ILV,2014/01/28,B,76
ILV,2014/01/28,S,96
IMP,2014/01/28,B,950
IMP,2014/01/28,S,1095
IMPSBI,2014/01/28,B,1
IMPSBI,2014/01/28,S,1
IMPSBS,2014/01/28,S,3
INL,2014/01/28,B,850
INL,2014/01/28,S,415
INLP,2014/01/28,B,2
INLP,2014/01/28,S,5
INP,2014/01/28,B,865
INP,2014/01/28,S,843
INPP,2014/01/28,S,1
INPR,2014/01/28,B,5
INPR,2014/01/28,S,2
IPF,2014/01/28,B,33
IPF,2014/01/28,S,84
IPL,2014/01/28,B,1218
IPL,2014/01/28,S,1842
IPLIHE,2014/01/28,S,1
IPLP,2014/01/28,B,2
IPLP,2014/01/28,S,1
IPS,2014/01/28,S,1
IRA,2014/01/28,B,3
IRA,2014/01/28,S,1
ITU,2014/01/28,B,680
ITU,2014/01/28,S,351
IVD,2014/01/28,B,2
IVD,2014/01/28,S,1
IVT,2014/01/28,B,42
IVT,2014/01/28,S,115
IVTP,2014/01/28,S,4
IWE,2014/01/28,B,3
IWE,2014/01/28,S,2
JBL,2014/01/28,B,1
JBL,2014/01/28,S,14
JDG,2014/01/28,B,105
JDG,2014/01/28,S,143
JDH,2014/01/28,B,2
JDH,2014/01/28,S,1
JSC,2014/01/28,B,4
JSC,2014/01/28,S,2
JSE,2014/01/28,B,95
JSE,2014/01/28,S,96
KAP,2014/01/28,B,13
KAP,2014/01/28,S,5
KEH,2014/01/28,B,10
KEH,2014/01/28,S,13
KEL,2014/01/28,S,1
KIO,2014/01/28,B,1564
KIO,2014/01/28,S,1451
KIOSBH,2014/01/28,B,2
KIOSTG,2014/01/28,B,3
KIOSTG,2014/01/28,S,15
KR,2014/01/28,S,1
LAB,2014/01/28,B,8
LAB,2014/01/28,S,7
LBH,2014/01/28,B,466
LBH,2014/01/28,S,409
LEW,2014/01/28,B,71
LEW,2014/01/28,S,112
LHC,2014/01/28,B,996
LHC,2014/01/28,S,1078
LHG,2014/01/28,B,2
LHG,2014/01/28,S,3
LON,2014/01/28,B,243
LON,2014/01/28,S,284
MAPPSG,2014/01/28,B,2
MAPPSG,2014/01/28,S,1
MAPPSP,2014/01/28,B,2
MDC,2014/01/28,B,936
MDC,2014/01/28,S,808
MDI,2014/01/28,S,1
MEY,2014/01/28,S,1
MFL,2014/01/28,B,1
MFL,2014/01/28,S,1
MIM,2014/01/28,B,2
MIM,2014/01/28,S,1
MIX,2014/01/28,B,3
MIX,2014/01/28,S,1
MMG,2014/01/28,B,1
MMG,2014/01/28,S,2
MMH,2014/01/28,B,2
MMI,2014/01/28,B,423
MMI,2014/01/28,S,302
MML,2014/01/28,S,1
MND,2014/01/28,B,393
MND,2014/01/28,S,708
MNP,2014/01/28,B,617
MNP,2014/01/28,S,702
MOR,2014/01/28,S,2
MPC,2014/01/28,B,866
MPC,2014/01/28,S,1037
MPT,2014/01/28,B,122
MPT,2014/01/28,S,149
MRF,2014/01/28,B,46
MRF,2014/01/28,S,118
MRI,2014/01/28,B,4
MSA,2014/01/28,B,3
MSA,2014/01/28,S,5
MSM,2014/01/28,B,367
MSM,2014/01/28,S,186
MSP,2014/01/28,B,4
MST,2014/01/28,B,2
MST,2014/01/28,S,4
MTA,2014/01/28,B,81
MTA,2014/01/28,S,119
MTN,2014/01/28,B,3332
MTN,2014/01/28,S,3128
MTNSBC,2014/01/28,B,2
MTNSBC,2014/01/28,S,5
MTNSBD,2014/01/28,B,1
MTNSBD,2014/01/28,S,2
MUR,2014/01/28,B,242
MUR,2014/01/28,S,234
MZR,2014/01/28,S,1
NBAGL,2014/01/28,S,1
NBEXX2,2014/01/28,B,1
NBK,2014/01/28,B,2
NBK,2014/01/28,S,1
NBKP,2014/01/28,B,36
NBKP,2014/01/28,S,36
NED,2014/01/28,B,901
NED,2014/01/28,S,1319
NEDSBJ,2014/01/28,S,1
NEP,2014/01/28,B,54
NEP,2014/01/28,S,95
NEWEUR,2014/01/28,B,1
NEWFSA,2014/01/28,S,1
NEWGBP,2014/01/28,B,1
NEWGBP,2014/01/28,S,1
NEWPLT,2014/01/28,S,2
NEWSLV,2014/01/28,B,1
NEWSLV,2014/01/28,S,2
NEWUSD,2014/01/28,B,2
NEWUSD,2014/01/28,S,1
NFEMOM,2014/01/28,B,2
NFEMOM,2014/01/28,S,1
NFGOVI,2014/01/28,B,4
NFGOVI,2014/01/28,S,2
NFILBI,2014/01/28,B,3
NFILBI,2014/01/28,S,1
NFSWIX,2014/01/28,B,2
NFTRCI,2014/01/28,B,2
NFTRCI,2014/01/28,S,1
NGPLT,2014/01/28,B,31
NGPLT,2014/01/28,S,25
NHM,2014/01/28,B,341
NHM,2014/01/28,S,430
NIV,2014/01/28,S,5
NPK,2014/01/28,B,626
NPK,2014/01/28,S,520
NPN,2014/01/28,B,8653
NPN,2014/01/28,S,9060
NPNSBI,2014/01/28,B,1
NPNSBL,2014/01/28,B,2
NPNSBM,2014/01/28,B,2
NPNSBM,2014/01/28,S,1
NPNSBW,2014/01/28,B,2
NPNSBW,2014/01/28,S,1
NPNSTH,2014/01/28,B,4
NPNSTH,2014/01/28,S,2
NRD,2014/01/28,S,3
