TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
INP,2010/04/07,S,584
INPP,2010/04/07,B,1
INPP,2010/04/07,S,8
INPR,2010/04/07,B,9
INPR,2010/04/07,S,8
INPSTE,2010/04/07,B,16
INPSTE,2010/04/07,S,8
IPL,2010/04/07,B,594
IPL,2010/04/07,S,393
IPLP,2010/04/07,B,4
IPLP,2010/04/07,S,2
IPS,2010/04/07,S,1
ISA,2010/04/07,B,2
ISA,2010/04/07,S,2
ISB,2010/04/07,B,2
ISB,2010/04/07,S,1
ITE,2010/04/07,B,1
ITE,2010/04/07,S,4
IVD,2010/04/07,B,3
IVT,2010/04/07,B,1
IWE,2010/04/07,B,11
IWE,2010/04/07,S,12
JBL,2010/04/07,B,22
JBL,2010/04/07,S,4
JDG,2010/04/07,B,436
JDG,2010/04/07,S,246
JDGNIG,2010/04/07,B,2
JDH,2010/04/07,S,4
JOZI03,2010/04/07,S,1
JSC,2010/04/07,B,6
JSC,2010/04/07,S,2
JSE,2010/04/07,B,397
JSE,2010/04/07,S,213
KAH,2010/04/07,S,1
KAP,2010/04/07,B,2
KAP,2010/04/07,S,2
KDV,2010/04/07,S,3
KEH,2010/04/07,B,4
KEL,2010/04/07,B,2
KEL,2010/04/07,S,3
KGM,2010/04/07,B,3
KGM,2010/04/07,S,2
KIO,2010/04/07,B,1385
KIO,2010/04/07,S,565
KIOSBI,2010/04/07,B,5
KIOSBI,2010/04/07,S,4
KR,2010/04/07,B,2
LAB,2010/04/07,B,12
LAB,2010/04/07,S,1
LAF,2010/04/07,S,1
LBH,2010/04/07,B,827
LBH,2010/04/07,S,271
LBT,2010/04/07,B,996
LBT,2010/04/07,S,307
LEW,2010/04/07,B,179
LEW,2010/04/07,S,187
LEWSTD,2010/04/07,B,3
LEWSTD,2010/04/07,S,1
LMID,2010/04/07,S,1
LON,2010/04/07,B,651
LON,2010/04/07,S,99
MDC,2010/04/07,B,53
MDC,2010/04/07,S,70
MET,2010/04/07,B,193
MET,2010/04/07,S,235
MFL,2010/04/07,B,3
MFL,2010/04/07,S,2
MIX,2010/04/07,B,2
MIX,2010/04/07,S,6
MKL,2010/04/07,B,5
MMG,2010/04/07,B,1
MMG,2010/04/07,S,1
MMH,2010/04/07,B,7
MMH,2010/04/07,S,6
MML,2010/04/07,B,12
MML,2010/04/07,S,2
MND,2010/04/07,B,829
MND,2010/04/07,S,265
MNP,2010/04/07,B,937
MNP,2010/04/07,S,532
MNY,2010/04/07,S,1
MOB,2010/04/07,B,22
MOB,2010/04/07,S,14
MPC,2010/04/07,B,299
MPC,2010/04/07,S,239
MPCSTD,2010/04/07,S,2
MRF,2010/04/07,B,165
MRF,2010/04/07,S,159
MSM,2010/04/07,B,926
MSM,2010/04/07,S,1008
MST,2010/04/07,B,6
MST,2010/04/07,S,5
MTA,2010/04/07,B,6
MTA,2010/04/07,S,3
MTD,2010/04/07,B,1
MTL,2010/04/07,B,1
MTN,2010/04/07,B,2699
MTN,2010/04/07,S,1716
MTNIHF,2010/04/07,B,1
MTNIHF,2010/04/07,S,2
MTNSBD,2010/04/07,S,5
MTNSBE,2010/04/07,B,3
MTNSBE,2010/04/07,S,16
MTNSBP,2010/04/07,B,1
MTNSTD,2010/04/07,B,2
MTNSTD,2010/04/07,S,3
MTX,2010/04/07,B,163
MTX,2010/04/07,S,266
MTXN,2010/04/07,B,194
MTXN,2010/04/07,S,199
MUR,2010/04/07,B,791
MUR,2010/04/07,S,747
MURSTD,2010/04/07,B,1
MURSTD,2010/04/07,S,2
MVG,2010/04/07,B,20
MVG,2010/04/07,S,3
MVGP,2010/04/07,B,39
MVGP,2010/04/07,S,22
MVL,2010/04/07,B,506
MVL,2010/04/07,S,360
MYD,2010/04/07,B,2
MYD,2010/04/07,S,5
MYDN,2010/04/07,B,4
MYDN,2010/04/07,S,9
MZR,2010/04/07,B,18
MZR,2010/04/07,S,19
NBK,2010/04/07,B,1
NBKP,2010/04/07,B,10
NBKP,2010/04/07,S,5
NCA,2010/04/07,B,1
NCA,2010/04/07,S,1
NED,2010/04/07,B,1306
NED,2010/04/07,S,558
NEDIHB,2010/04/07,S,1
NEDSBV,2010/04/07,B,1
NEP,2010/04/07,B,3
NEWFSA,2010/04/07,B,2
NEWFSA,2010/04/07,S,1
NHM,2010/04/07,B,613
NHM,2010/04/07,S,443
NPK,2010/04/07,B,63
NPK,2010/04/07,S,141
NPN,2010/04/07,B,1925
NPN,2010/04/07,S,1353
NPNNIF,2010/04/07,S,1
NPNSBM,2010/04/07,B,1
NPNSBM,2010/04/07,S,1
NRD,2010/04/07,B,1
NRD,2010/04/07,S,1
NT1,2010/04/07,B,2
NT1,2010/04/07,S,2
NTC,2010/04/07,B,250
NTC,2010/04/07,S,210
NTCP,2010/04/07,B,6
OCE,2010/04/07,B,7
OCE,2010/04/07,S,14
OCG,2010/04/07,B,2
OCT,2010/04/07,B,26
OCT,2010/04/07,S,24
OLG,2010/04/07,B,2
OLI,2010/04/07,B,2
OLM,2010/04/07,B,1
OML,2010/04/07,B,1010
OML,2010/04/07,S,578
OMLNIG,2010/04/07,S,1
OMLSBN,2010/04/07,B,1
OMLSBN,2010/04/07,S,2
OMN,2010/04/07,S,5
OPT,2010/04/07,B,25
OPT,2010/04/07,S,8
PAM,2010/04/07,B,37
PAM,2010/04/07,S,31
PAN,2010/04/07,B,14
PAN,2010/04/07,S,4
PAP,2010/04/07,B,70
PAP,2010/04/07,S,26
PDN,2010/04/07,S,1
PET,2010/04/07,B,32
PET,2010/04/07,S,35
PFG,2010/04/07,B,9
PFG,2010/04/07,S,10
PGFP,2010/04/07,S,8
PGL,2010/04/07,B,64
PGL,2010/04/07,S,35
PGR,2010/04/07,B,3
PGR,2010/04/07,S,20
PHM,2010/04/07,B,1
PIK,2010/04/07,B,953
PIK,2010/04/07,S,225
PKH,2010/04/07,B,2
PKH,2010/04/07,S,6
PLD,2010/04/07,B,17
PLD,2010/04/07,S,3
PLN,2010/04/07,B,4
PLN,2010/04/07,S,5
PMM,2010/04/07,B,3
PMV,2010/04/07,S,1
PNC,2010/04/07,B,21
PNC,2010/04/07,S,4
PNG,2010/04/07,B,11
PNG,2010/04/07,S,1
PPC,2010/04/07,B,1049
PPC,2010/04/07,S,609
PPCSTE,2010/04/07,B,6
PPCSTE,2010/04/07,S,10
PPE,2010/04/07,B,1
PSG,2010/04/07,B,53
PSG,2010/04/07,S,25
PSV,2010/04/07,S,2
PTXSPY,2010/04/07,B,7
PTXSPY,2010/04/07,S,1
PWK,2010/04/07,B,52
PWK,2010/04/07,S,16
QHL,2010/04/07,S,3
QPG,2010/04/07,B,1
RAFISA,2010/04/07,B,6
RAFRES,2010/04/07,B,1
RBA,2010/04/07,B,4
RBA,2010/04/07,S,1
RBW,2010/04/07,B,5
RBW,2010/04/07,S,7
RBX,2010/04/07,B,84
RBX,2010/04/07,S,46
RDF,2010/04/07,B,154
RDF,2010/04/07,S,85
RDFSIE,2010/04/07,B,1
RDI,2010/04/07,B,1
RDI,2010/04/07,S,2
REI,2010/04/07,B,833
REI,2010/04/07,S,204
REM,2010/04/07,B,1047
REM,2010/04/07,S,277
REMSIA,2010/04/07,B,1
RES,2010/04/07,B,15
RES,2010/04/07,S,26
RLO,2010/04/07,B,183
RLO,2010/04/07,S,169
RMH,2010/04/07,B,1193
RMH,2010/04/07,S,486
SAB,2010/04/07,B,1131
SAB,2010/04/07,S,720
SABSTD,2010/04/07,B,3
SAC,2010/04/07,B,48
SAC,2010/04/07,S,16
SAN,2010/04/07,B,3
SAN,2010/04/07,S,11
SAP,2010/04/07,B,529
SAP,2010/04/07,S,741
SBG,2010/04/07,B,2
SBG,2010/04/07,S,7
SBK,2010/04/07,B,2548
SBK,2010/04/07,S,1762
SBPP,2010/04/07,B,13
SBPP,2010/04/07,S,3
SBR002,2010/04/07,S,1
SBR003,2010/04/07,S,1
SER,2010/04/07,S,1
SFN,2010/04/07,B,2
SFN,2010/04/07,S,4
SHF,2010/04/07,B,1327
SHF,2010/04/07,S,694
SHFF,2010/04/07,B,13
SHFF,2010/04/07,S,2
SHP,2010/04/07,B,1975
SHP,2010/04/07,S,1209
SIM,2010/04/07,B,57
SIM,2010/04/07,S,62
SKJ,2010/04/07,S,5
SKY,2010/04/07,B,3
SKY,2010/04/07,S,4
SLA,2010/04/07,B,2
SLM,2010/04/07,B,1443
SLM,2010/04/07,S,512
SNB,2010/04/07,B,1
SNM,2010/04/07,B,1
SNT,2010/04/07,B,47
SNT,2010/04/07,S,30
SNU,2010/04/07,B,70
SNU,2010/04/07,S,54
SNV,2010/04/07,B,1
SOH,2010/04/07,S,2
SOL,2010/04/07,B,2245
SOL,2010/04/07,S,1569
SOLIBE,2010/04/07,B,2
SOLSBH,2010/04/07,B,6
SOLSBH,2010/04/07,S,1
SOLSBI,2010/04/07,B,1
SOLSBS,2010/04/07,S,1
SOLSBT,2010/04/07,B,2
SOLSBT,2010/04/07,S,2
SOLSTE,2010/04/07,B,1
SOV,2010/04/07,S,6
SPG,2010/04/07,B,58
SPG,2010/04/07,S,23
SPP,2010/04/07,B,453
SPP,2010/04/07,S,238
SPS,2010/04/07,S,1
SRH,2010/04/07,B,1
SRN,2010/04/07,S,1
SSK,2010/04/07,B,15
SSK,2010/04/07,S,11
STX40,2010/04/07,B,36
STX40,2010/04/07,S,30
STXDIV,2010/04/07,B,13
STXDIV,2010/04/07,S,7
STXFIN,2010/04/07,B,6
STXFIN,2010/04/07,S,6
STXIND,2010/04/07,S,4
STXRAF,2010/04/07,B,4
STXRAF,2010/04/07,S,5
STXRES,2010/04/07,S,8
STXSWX,2010/04/07,B,3
STXSWX,2010/04/07,S,7
SUI,2010/04/07,B,261
SUI,2010/04/07,S,34
SUR,2010/04/07,B,2
SUR,2010/04/07,S,3
SVB,2010/04/07,B,2
SYC,2010/04/07,B,39
SYC,2010/04/07,S,13
TAS,2010/04/07,B,3
TAS,2010/04/07,S,2
TBS,2010/04/07,B,1132
TBS,2010/04/07,S,442
TBX,2010/04/07,B,1
TCS,2010/04/07,B,1
TCS,2010/04/07,S,1
TFX,2010/04/07,B,2
TFX,2010/04/07,S,1
TKG,2010/04/07,B,1274
TKG,2010/04/07,S,751
TKGNNE,2010/04/07,B,1
TKGNNE,2010/04/07,S,1
TKGSBA,2010/04/07,B,2
TKGSBA,2010/04/07,S,1
TKGSIB,2010/04/07,B,1
TKGSIB,2010/04/07,S,1
TMT,2010/04/07,B,1
TON,2010/04/07,B,65
TON,2010/04/07,S,160
TOPDWJ,2010/04/07,B,1
TOPDWJ,2010/04/07,S,2
TOPDWY,2010/04/07,B,11
TOPDWY,2010/04/07,S,16
TOPSBL,2010/04/07,B,1
TOPSBM,2010/04/07,B,2
TOPSBM,2010/04/07,S,1
TOPSBX,2010/04/07,B,3
TOPSBX,2010/04/07,S,1
TOPSBZ,2010/04/07,S,2
TOPSKC,2010/04/07,B,4
TOPSKS,2010/04/07,B,15
TOPSKS,2010/04/07,S,9
TRE,2010/04/07,B,4
TRU,2010/04/07,B,927
TRU,2010/04/07,S,711
TRW,2010/04/07,B,2
TSX,2010/04/07,B,6
TSX,2010/04/07,S,4
UBU,2010/04/07,B,2
UBU,2010/04/07,S,2
UCS,2010/04/07,B,8
UCS,2010/04/07,S,3
USDSCA,2010/04/07,S,1
USDSCB,2010/04/07,B,3
USDSCB,2010/04/07,S,2
USDSCP,2010/04/07,B,2
UUU,2010/04/07,S,10
VIL,2010/04/07,B,4
VKE,2010/04/07,B,23
VKE,2010/04/07,S,18
VKN,2010/04/07,B,1
VOD,2010/04/07,B,1276
VOD,2010/04/07,S,745
VODSBC,2010/04/07,B,1
VODSBC,2010/04/07,S,22
VOX,2010/04/07,B,6
VOX,2010/04/07,S,10
VUN,2010/04/07,S,37
WBO,2010/04/07,B,152
WBO,2010/04/07,S,125
WEA,2010/04/07,B,1
WEA,2010/04/07,S,3
WEZ,2010/04/07,B,32
WEZ,2010/04/07,S,11
WGR,2010/04/07,B,1
WGR,2010/04/07,S,5
WHL,2010/04/07,B,693
WHL,2010/04/07,S,549
WHLNIE,2010/04/07,S,1
WLN,2010/04/07,B,1
WLO,2010/04/07,S,3
WNH,2010/04/07,B,6
WNH,2010/04/07,S,4
WSL,2010/04/07,B,5
WSL,2010/04/07,S,12
WTL,2010/04/07,B,1
WTL,2010/04/07,S,3
WWR,2010/04/07,B,1
WWR,2010/04/07,S,2
XEM,2010/04/07,S,1
YRK,2010/04/07,B,7
YRK,2010/04/07,S,1
ZED,2010/04/07,B,12
ZED,2010/04/07,S,10
ZGOVI,2010/04/07,S,2
ZPT,2010/04/07,S,1
1TM,2010/04/08,B,6
1TM,2010/04/08,S,5
ABL,2010/04/08,B,852
ABL,2010/04/08,S,696
ABLP,2010/04/08,B,1
ABLSBS,2010/04/08,B,2
ABLSBS,2010/04/08,S,5
ABO,2010/04/08,B,2
ABO,2010/04/08,S,1
ABSP,2010/04/08,B,4
ABSP,2010/04/08,S,39
ABU,2010/04/08,B,1
ABU,2010/04/08,S,1
ACL,2010/04/08,B,819
ACL,2010/04/08,S,474
ACLSBL,2010/04/08,B,9
ACLSBL,2010/04/08,S,3
ACLSTD,2010/04/08,B,1
ACP,2010/04/08,B,10
ACP,2010/04/08,S,1
ACT,2010/04/08,B,1
ACT,2010/04/08,S,2
ADH,2010/04/08,B,7
ADH,2010/04/08,S,12
ADR,2010/04/08,B,18
ADR,2010/04/08,S,12
ADW,2010/04/08,B,2
ADW,2010/04/08,S,21
AEA,2010/04/08,B,1
AEG,2010/04/08,B,466
AEG,2010/04/08,S,474
AET,2010/04/08,S,1
AFE,2010/04/08,B,76
AFE,2010/04/08,S,35
AFP,2010/04/08,B,7
AFR,2010/04/08,B,42
AFR,2010/04/08,S,19
AFT,2010/04/08,B,1
AFT,2010/04/08,S,5
AFX,2010/04/08,B,41
AFX,2010/04/08,S,17
AGI,2010/04/08,B,4
AGI,2010/04/08,S,9
AGIN,2010/04/08,B,1
AGL,2010/04/08,B,1433
AGL,2010/04/08,S,1211
AGLIHG,2010/04/08,B,2
AGLIHG,2010/04/08,S,9
AGLIRQ,2010/04/08,B,1
AGLIRQ,2010/04/08,S,1
AGLSBJ,2010/04/08,B,3
AGLSBL,2010/04/08,B,1
AGLSBL,2010/04/08,S,4
AGLSBM,2010/04/08,B,11
AGLSBM,2010/04/08,S,28
AGLSBS,2010/04/08,B,1
AGLSIE,2010/04/08,S,1
AIP,2010/04/08,B,70
AIP,2010/04/08,S,112
ALT,2010/04/08,B,25
ALT,2010/04/08,S,26
AMA,2010/04/08,B,29
AMA,2010/04/08,S,12
AMS,2010/04/08,B,1826
AMS,2010/04/08,S,1200
AMSSBG,2010/04/08,B,1
AMSSTD,2010/04/08,B,6
AMSSTD,2010/04/08,S,1
ANG,2010/04/08,B,1809
ANG,2010/04/08,S,1240
ANGNIG,2010/04/08,S,1
ANGSBD,2010/04/08,B,5
ANGSBD,2010/04/08,S,8
ANGSBS,2010/04/08,B,1
ANGSBT,2010/04/08,B,1
ANGSTD,2010/04/08,B,1
ANGSTD,2010/04/08,S,2
ANM,2010/04/08,B,2
ANS,2010/04/08,S,1
AON,2010/04/08,S,1
AOX,2010/04/08,B,1
APK,2010/04/08,S,1
APKP,2010/04/08,B,2
APN,2010/04/08,B,653
APN,2010/04/08,S,518
AQP,2010/04/08,B,4
AQP,2010/04/08,S,5
ARI,2010/04/08,B,639
ARI,2010/04/08,S,425
ARISIA,2010/04/08,B,13
ARISIA,2010/04/08,S,4
ARISTA,2010/04/08,B,7
ARISTA,2010/04/08,S,22
ARL,2010/04/08,B,56
ARL,2010/04/08,S,10
ARQ,2010/04/08,S,3
ART,2010/04/08,B,7
ART,2010/04/08,S,5
ASA,2010/04/08,B,1736
ASA,2010/04/08,S,1398
ASASBY,2010/04/08,B,2
ASO,2010/04/08,B,17
ASO,2010/04/08,S,3
ASR,2010/04/08,B,22
ASR,2010/04/08,S,3
ATN,2010/04/08,B,40
ATN,2010/04/08,S,7
ATNP,2010/04/08,B,13
ATNP,2010/04/08,S,38
ATR,2010/04/08,S,2
AVI,2010/04/08,B,189
AVI,2010/04/08,S,130
AVU,2010/04/08,B,6
BAT,2010/04/08,B,29
BAT,2010/04/08,S,8
BAW,2010/04/08,B,316
BAW,2010/04/08,S,192
BBET40,2010/04/08,S,2
BCD,2010/04/08,S,2
BCF,2010/04/08,B,6
BCF,2010/04/08,S,1
BCX,2010/04/08,B,5
BCX,2010/04/08,S,9
BDM,2010/04/08,B,11
BEG,2010/04/08,B,1
BEG,2010/04/08,S,2
BEGP,2010/04/08,S,3
BFS,2010/04/08,B,3
BFS,2010/04/08,S,3
BIK,2010/04/08,B,4
BIK,2010/04/08,S,1
BIL,2010/04/08,B,1046
BIL,2010/04/08,S,1156
BILIHF,2010/04/08,B,3
BILIHF,2010/04/08,S,5
BILSBC,2010/04/08,B,1
BILSBC,2010/04/08,S,1
BILSBD,2010/04/08,B,9
BILSBD,2010/04/08,S,15
BILSBP,2010/04/08,S,1
BILSTF,2010/04/08,B,7
BILSTF,2010/04/08,S,4
BIO,2010/04/08,B,8
BIPINF,2010/04/08,B,1
BIPS40,2010/04/08,B,26
BIPS40,2010/04/08,S,21
BJM,2010/04/08,B,4
BJM,2010/04/08,S,1
BLU,2010/04/08,B,12
BLU,2010/04/08,S,15
BMN,2010/04/08,S,1
BNT,2010/04/08,S,4
BRN,2010/04/08,B,29
BRN,2010/04/08,S,3
BRT,2010/04/08,B,1
BRT,2010/04/08,S,4
BSR,2010/04/08,B,41
BSR,2010/04/08,S,16
BSS,2010/04/08,B,6
BSS,2010/04/08,S,2
BTI,2010/04/08,B,267
BTI,2010/04/08,S,370
BTIIHB,2010/04/08,S,2
BVT,2010/04/08,B,913
BVT,2010/04/08,S,1040
BVTNIF,2010/04/08,B,1
BVTNIF,2010/04/08,S,1
BWI,2010/04/08,S,2
BWL,2010/04/08,B,1
CAT,2010/04/08,B,6
CAT,2010/04/08,S,3
CBH,2010/04/08,B,1
CCL,2010/04/08,B,1
CDZ,2010/04/08,S,1
CFR,2010/04/08,B,752
CFR,2010/04/08,S,383
CFRSBD,2010/04/08,B,3
CFRSBD,2010/04/08,S,3
CFRSBQ,2010/04/08,B,2
CFRSBQ,2010/04/08,S,1
CKS,2010/04/08,B,2
CLH,2010/04/08,B,62
CLH,2010/04/08,S,14
CLS,2010/04/08,B,126
CLS,2010/04/08,S,287
CMH,2010/04/08,B,2
CML,2010/04/08,B,47
CML,2010/04/08,S,42
CMP,2010/04/08,B,85
CMP,2010/04/08,S,49
COL,2010/04/08,S,1
COM,2010/04/08,B,8
COM,2010/04/08,S,2
CPI,2010/04/08,B,91
CPI,2010/04/08,S,105
CPIP,2010/04/08,B,2
CPL,2010/04/08,B,24
CPL,2010/04/08,S,56
CRG,2010/04/08,B,1
CRM,2010/04/08,B,2
CSB,2010/04/08,B,8
CSB,2010/04/08,S,1
CUL,2010/04/08,B,3
CVI,2010/04/08,S,2
CVN,2010/04/08,B,3
CZA,2010/04/08,B,14
CZA,2010/04/08,S,4
DAW,2010/04/08,B,43
DAW,2010/04/08,S,18
DBNPN2,2010/04/08,B,3
DBNPN3,2010/04/08,B,3
DBXEU,2010/04/08,B,2
DBXEU,2010/04/08,S,6
DBXJP,2010/04/08,S,4
DBXUK,2010/04/08,S,4
DBXUS,2010/04/08,B,3
DBXUS,2010/04/08,S,5
DBXWD,2010/04/08,B,5
DBXWD,2010/04/08,S,11
DCT,2010/04/08,B,2
DDT,2010/04/08,B,176
DDT,2010/04/08,S,265
DDTSBG,2010/04/08,B,3
DDTSBG,2010/04/08,S,24
DDTSIE,2010/04/08,B,6
DDTSIE,2010/04/08,S,2
DGC,2010/04/08,B,12
DGC,2010/04/08,S,5
DLV,2010/04/08,B,7
DLV,2010/04/08,S,2
DON,2010/04/08,B,1
DON,2010/04/08,S,1
DRD,2010/04/08,B,40
DRD,2010/04/08,S,39
DST,2010/04/08,B,10
DST,2010/04/08,S,3
DSY,2010/04/08,B,233
DSY,2010/04/08,S,392
DTA,2010/04/08,B,4
DTA,2010/04/08,S,7
DTC,2010/04/08,B,282
DTC,2010/04/08,S,181
DTCSIE,2010/04/08,B,1
DTCSIE,2010/04/08,S,1
DYL,2010/04/08,S,1
ELI,2010/04/08,B,1
ELIN,2010/04/08,B,1
ELIN,2010/04/08,S,4
ELR,2010/04/08,B,1
EMI,2010/04/08,B,38
EMI,2010/04/08,S,21
EOH,2010/04/08,B,19
EOH,2010/04/08,S,5
EPS,2010/04/08,B,5
EPS,2010/04/08,S,14
EQS,2010/04/08,B,5
EQS,2010/04/08,S,2
ESR,2010/04/08,B,37
ESR,2010/04/08,S,1
EURSCA,2010/04/08,B,1
EURSCP,2010/04/08,B,1
EXL,2010/04/08,S,2
EXT,2010/04/08,S,1
EXX,2010/04/08,B,1564
EXX,2010/04/08,S,1077
EXXSBJ,2010/04/08,B,6
EXXSBJ,2010/04/08,S,4
EXXSBR,2010/04/08,S,1
FBR,2010/04/08,B,15
FBR,2010/04/08,S,8
FCPD,2010/04/08,B,2
FFA,2010/04/08,B,2
FFA,2010/04/08,S,7
FFB,2010/04/08,B,1
FOS,2010/04/08,B,334
FOS,2010/04/08,S,409
FPT,2010/04/08,B,59
FPT,2010/04/08,S,27
FRT,2010/04/08,B,2
FRT,2010/04/08,S,1
FSR,2010/04/08,B,1627
FSR,2010/04/08,S,2377
FSRIHF,2010/04/08,S,2
FSRNIG,2010/04/08,B,1
FSRNNE,2010/04/08,B,2
FSRNNE,2010/04/08,S,1
FSRP,2010/04/08,B,9
FSRP,2010/04/08,S,13
FSRSBA,2010/04/08,B,12
FSRSBA,2010/04/08,S,35
FSRSBY,2010/04/08,B,4
FST,2010/04/08,B,3
FSY,2010/04/08,S,1
FVT,2010/04/08,S,1
FWD,2010/04/08,B,12
FWD,2010/04/08,S,13
GBG,2010/04/08,B,5
GBG,2010/04/08,S,1
GDF,2010/04/08,B,41
GDF,2010/04/08,S,13
GDO,2010/04/08,B,17
GDO,2010/04/08,S,11
GFI,2010/04/08,B,1363
GFI,2010/04/08,S,914
GFISBA,2010/04/08,B,9
GFISBA,2010/04/08,S,2
GFISBO,2010/04/08,B,2
GFISBO,2010/04/08,S,3
GFISTE,2010/04/08,B,2
GFISTE,2010/04/08,S,1
GIJ,2010/04/08,B,18
GIJ,2010/04/08,S,7
GLD,2010/04/08,B,24
GLD,2010/04/08,S,21
GLDSBH,2010/04/08,B,2
GLDSBH,2010/04/08,S,1
GMB,2010/04/08,S,3
GND,2010/04/08,B,267
GND,2010/04/08,S,207
GNDP,2010/04/08,B,12
GNDP,2010/04/08,S,5
GPL,2010/04/08,B,5
GRF,2010/04/08,B,80
GRF,2010/04/08,S,136
GRT,2010/04/08,B,571
GRT,2010/04/08,S,232
GRTSIF,2010/04/08,S,1
HAR,2010/04/08,B,2134
HAR,2010/04/08,S,1563
HARNIF,2010/04/08,B,3
HARSBA,2010/04/08,B,13
HARSBA,2010/04/08,S,5
HARSBO,2010/04/08,B,1
HARSBO,2010/04/08,S,1
HARSBT,2010/04/08,S,1
HARSTD,2010/04/08,B,2
HARSTD,2010/04/08,S,5
HCI,2010/04/08,B,47
HCI,2010/04/08,S,4
HDC,2010/04/08,B,14
HDC,2010/04/08,S,17
HLM,2010/04/08,B,15
HLM,2010/04/08,S,11
HPA,2010/04/08,B,1
HPB,2010/04/08,B,1
HVL,2010/04/08,B,43
HVL,2010/04/08,S,22
HWA,2010/04/08,S,1
HWN,2010/04/08,S,1
HYP,2010/04/08,B,29
HYP,2010/04/08,S,22
IFC,2010/04/08,B,1
ILA,2010/04/08,B,17
ILA,2010/04/08,S,5
ILV,2010/04/08,B,87
ILV,2010/04/08,S,68
IMP,2010/04/08,B,1032
IMP,2010/04/08,S,1142
IMPIBM,2010/04/08,B,1
IMPIBM,2010/04/08,S,2
IMPSBE,2010/04/08,B,2
IMPSBE,2010/04/08,S,2
IMPSBS,2010/04/08,B,4
IMPSBS,2010/04/08,S,1
INL,2010/04/08,B,1180
INL,2010/04/08,S,1033
INLNIC,2010/04/08,S,1
INLP,2010/04/08,B,10
INLP,2010/04/08,S,27
INP,2010/04/08,B,628
INP,2010/04/08,S,344
INPP,2010/04/08,S,1
INPR,2010/04/08,B,30
INPR,2010/04/08,S,9
INPSBU,2010/04/08,B,1
INPSBU,2010/04/08,S,1
INPSTE,2010/04/08,B,2
INPSTE,2010/04/08,S,1
IPL,2010/04/08,B,456
IPL,2010/04/08,S,494
IPLP,2010/04/08,B,5
IPLP,2010/04/08,S,3
IRA,2010/04/08,B,2
IRA,2010/04/08,S,1
ISA,2010/04/08,B,2
ISB,2010/04/08,B,2
ITE,2010/04/08,B,3
ITE,2010/04/08,S,3
ITR,2010/04/08,B,1
IVD,2010/04/08,B,3
IVT,2010/04/08,B,7
IVT,2010/04/08,S,1
IWE,2010/04/08,B,3
IWE,2010/04/08,S,11
JBL,2010/04/08,B,4
JBL,2010/04/08,S,3
JDG,2010/04/08,B,96
JDG,2010/04/08,S,73
JDGNIG,2010/04/08,B,1
JDH,2010/04/08,B,2
JDH,2010/04/08,S,5
JOZI02,2010/04/08,S,1
JOZI03,2010/04/08,S,1
JSC,2010/04/08,B,3
JSC,2010/04/08,S,3
JSE,2010/04/08,B,331
JSE,2010/04/08,S,168
KAH,2010/04/08,S,1
KAP,2010/04/08,B,1
KAP,2010/04/08,S,1
KEH,2010/04/08,B,2
KEH,2010/04/08,S,1
KEL,2010/04/08,S,1
KIO,2010/04/08,B,796
KIO,2010/04/08,S,740
KIOSTD,2010/04/08,S,2
KIR,2010/04/08,B,2
KRHT,2010/04/08,B,2
LAB,2010/04/08,B,2
LAB,2010/04/08,S,2
LBH,2010/04/08,B,484
LBH,2010/04/08,S,359
LBT,2010/04/08,B,764
LBT,2010/04/08,S,399
LBTSTC,2010/04/08,B,4
LBTSTC,2010/04/08,S,1
LEW,2010/04/08,B,198
LEW,2010/04/08,S,332
LMID,2010/04/08,B,8
LMID,2010/04/08,S,18
LON,2010/04/08,B,316
LON,2010/04/08,S,125
MDC,2010/04/08,B,61
MDC,2010/04/08,S,60
MET,2010/04/08,B,141
MET,2010/04/08,S,159
MIX,2010/04/08,S,2
MMH,2010/04/08,B,10
MMH,2010/04/08,S,4
MML,2010/04/08,B,5
MML,2010/04/08,S,1
MND,2010/04/08,B,1689
MND,2010/04/08,S,787
MNP,2010/04/08,B,521
MNP,2010/04/08,S,307
MOB,2010/04/08,B,3
MOB,2010/04/08,S,2
MPC,2010/04/08,B,369
MPC,2010/04/08,S,450
MRF,2010/04/08,B,122
MRF,2010/04/08,S,78
MSM,2010/04/08,B,729
MSM,2010/04/08,S,981
MST,2010/04/08,B,4
MST,2010/04/08,S,12
MTA,2010/04/08,B,6
MTA,2010/04/08,S,1
MTD,2010/04/08,B,1
MTL,2010/04/08,S,1
MTN,2010/04/08,B,1449
MTN,2010/04/08,S,1344
MTNIHF,2010/04/08,B,1
MTNIHF,2010/04/08,S,5
MTNSBD,2010/04/08,S,1
MTNSBE,2010/04/08,B,3
MTNSBE,2010/04/08,S,8
MTNSTD,2010/04/08,B,1
MTNSTD,2010/04/08,S,3
MTX,2010/04/08,B,109
MTX,2010/04/08,S,194
MTXN,2010/04/08,B,214
MTXN,2010/04/08,S,199
MUR,2010/04/08,B,950
MUR,2010/04/08,S,860
MVG,2010/04/08,B,13
MVG,2010/04/08,S,11
MVGP,2010/04/08,B,27
MVGP,2010/04/08,S,16
MVL,2010/04/08,B,238
MVL,2010/04/08,S,389
MYD,2010/04/08,S,1
MYDN,2010/04/08,B,1
MYDN,2010/04/08,S,7
MZR,2010/04/08,B,1
