TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
KIOSBL,2011/03/28,S,4
LBH,2011/03/28,B,47
LBH,2011/03/28,S,40
LEW,2011/03/28,B,60
LEW,2011/03/28,S,32
LHC,2011/03/28,B,78
LHC,2011/03/28,S,184
LHG,2011/03/28,B,10
LHG,2011/03/28,S,16
LON,2011/03/28,B,170
LON,2011/03/28,S,218
MDC,2011/03/28,B,17
MDC,2011/03/28,S,10
MFL,2011/03/28,B,14
MFL,2011/03/28,S,9
MIM,2011/03/28,B,2
MMH,2011/03/28,B,1
MMH,2011/03/28,S,1
MMI,2011/03/28,B,288
MMI,2011/03/28,S,183
MML,2011/03/28,B,7
MML,2011/03/28,S,4
MMS,2011/03/28,B,1
MND,2011/03/28,B,232
MND,2011/03/28,S,194
MNP,2011/03/28,B,317
MNP,2011/03/28,S,290
MOR,2011/03/28,S,1
MPC,2011/03/28,B,317
MPC,2011/03/28,S,240
MRF,2011/03/28,B,25
MRF,2011/03/28,S,24
MSM,2011/03/28,B,281
MSM,2011/03/28,S,497
MSP,2011/03/28,B,1
MSP,2011/03/28,S,1
MST,2011/03/28,B,10
MST,2011/03/28,S,5
MTA,2011/03/28,B,104
MTA,2011/03/28,S,31
MTL,2011/03/28,S,2
MTN,2011/03/28,B,1757
MTN,2011/03/28,S,1265
MTNIDJ,2011/03/28,S,3
MTNIHG,2011/03/28,S,2
MTNSBG,2011/03/28,S,1
MTNSBH,2011/03/28,S,1
MTNSBS,2011/03/28,B,1
MTNSBS,2011/03/28,S,1
MTNSTE,2011/03/28,B,6
MTNSTE,2011/03/28,S,4
MTX,2011/03/28,B,584
MTX,2011/03/28,S,385
MUR,2011/03/28,B,240
MUR,2011/03/28,S,182
MVG,2011/03/28,B,12
MVG,2011/03/28,S,12
MVL,2011/03/28,B,108
MVL,2011/03/28,S,99
MVS,2011/03/28,B,6
MVS,2011/03/28,S,12
MZR,2011/03/28,S,2
NBK,2011/03/28,B,2
NBKP,2011/03/28,B,24
NBKP,2011/03/28,S,7
NED,2011/03/28,B,348
NED,2011/03/28,S,347
NEP,2011/03/28,B,3
NEP,2011/03/28,S,6
NHM,2011/03/28,B,275
NHM,2011/03/28,S,77
NPK,2011/03/28,B,48
NPK,2011/03/28,S,232
NPN,2011/03/28,B,914
NPN,2011/03/28,S,1002
NPNSBO,2011/03/28,B,1
NT1,2011/03/28,B,2
NT1,2011/03/28,S,2
NTC,2011/03/28,B,515
NTC,2011/03/28,S,535
NTCP,2011/03/28,S,2
OAO,2011/03/28,B,1
OAO,2011/03/28,S,4
OAS,2011/03/28,S,1
OCE,2011/03/28,B,1
OCE,2011/03/28,S,1
OCG,2011/03/28,B,1
OCT,2011/03/28,B,3
OCT,2011/03/28,S,1
OILRMB,2011/03/28,B,2
OILRMB,2011/03/28,S,1
OLG,2011/03/28,B,4
OLG,2011/03/28,S,12
OLI,2011/03/28,S,1
OLM,2011/03/28,B,2
OML,2011/03/28,B,508
OML,2011/03/28,S,398
OMLSBB,2011/03/28,S,2
OMN,2011/03/28,B,18
OMN,2011/03/28,S,2
OPT,2011/03/28,B,4
OPT,2011/03/28,S,16
ORE,2011/03/28,S,1
PAM,2011/03/28,B,233
PAM,2011/03/28,S,44
PAN,2011/03/28,B,74
PAN,2011/03/28,S,15
PBT,2011/03/28,B,1
PBT,2011/03/28,S,3
PCN,2011/03/28,S,1
PDN,2011/03/28,B,1
PET,2011/03/28,B,25
PET,2011/03/28,S,15
PFG,2011/03/28,B,29
PFG,2011/03/28,S,39
PGFP,2011/03/28,B,14
PGFP,2011/03/28,S,3
PGL,2011/03/28,B,33
PGL,2011/03/28,S,10
PIK,2011/03/28,B,286
PIK,2011/03/28,S,192
PKH,2011/03/28,S,2
PLD,2011/03/28,B,8
PLD,2011/03/28,S,7
PLL,2011/03/28,B,1
PLL,2011/03/28,S,4
PLN,2011/03/28,B,5
PLTSBC,2011/03/28,B,3
PMM,2011/03/28,B,20
PMM,2011/03/28,S,4
PNC,2011/03/28,B,4
PNC,2011/03/28,S,4
PNG,2011/03/28,B,3
PPC,2011/03/28,B,428
PPC,2011/03/28,S,369
PPCSTF,2011/03/28,B,1
PPCSTF,2011/03/28,S,2
PPE,2011/03/28,B,15
PPE,2011/03/28,S,3
PPR,2011/03/28,S,1
PSG,2011/03/28,B,41
PSG,2011/03/28,S,38
PSV,2011/03/28,B,2
PSV,2011/03/28,S,1
PTXSPY,2011/03/28,B,3
PTXSPY,2011/03/28,S,2
PWK,2011/03/28,B,63
PWK,2011/03/28,S,35
RACP,2011/03/28,B,1
RAFFIN,2011/03/28,B,1
RAFISA,2011/03/28,S,1
RAR,2011/03/28,S,1
RBA,2011/03/28,B,1
RBA,2011/03/28,S,5
RBP,2011/03/28,B,7
RBP,2011/03/28,S,74
RBW,2011/03/28,B,15
RBW,2011/03/28,S,13
RBX,2011/03/28,B,77
RBX,2011/03/28,S,49
RDF,2011/03/28,B,207
RDF,2011/03/28,S,352
RDFSTA,2011/03/28,S,2
RDI,2011/03/28,S,2
REI,2011/03/28,B,311
REI,2011/03/28,S,468
REM,2011/03/28,B,619
REM,2011/03/28,S,351
RES,2011/03/28,B,58
RES,2011/03/28,S,76
RGT,2011/03/28,B,1
RIN,2011/03/28,B,7
RIN,2011/03/28,S,6
RLO,2011/03/28,B,207
RLO,2011/03/28,S,163
RMH,2011/03/28,B,293
RMH,2011/03/28,S,219
RMI,2011/03/28,B,104
RMI,2011/03/28,S,172
RNG,2011/03/28,B,3
RNG,2011/03/28,S,2
SAB,2011/03/28,B,441
SAB,2011/03/28,S,339
SAC,2011/03/28,B,12
SAC,2011/03/28,S,2
SAH,2011/03/28,B,3
SAL,2011/03/28,B,4
SAN,2011/03/28,B,3
SAN,2011/03/28,S,8
SAP,2011/03/28,B,404
SAP,2011/03/28,S,297
SBAG1,2011/03/28,B,2
SBAG1,2011/03/28,S,1
SBAPD1,2011/03/28,B,1
SBAPD1,2011/03/28,S,3
SBAS1,2011/03/28,B,5
SBAS1,2011/03/28,S,2
SBK,2011/03/28,B,925
SBK,2011/03/28,S,682
SBKIBQ,2011/03/28,S,1
SBKIDI,2011/03/28,B,1
SBKP,2011/03/28,B,7
SBKP,2011/03/28,S,7
SBKSBJ,2011/03/28,B,3
SBL,2011/03/28,S,1
SBPP,2011/03/28,B,52
SBPP,2011/03/28,S,23
SBR003,2011/03/28,B,1
SBR003,2011/03/28,S,1
SCL,2011/03/28,B,30
SCL,2011/03/28,S,25
SEP,2011/03/28,B,1
SEP,2011/03/28,S,1
SFH,2011/03/28,B,1
SFH,2011/03/28,S,3
SFN,2011/03/28,B,3
SFN,2011/03/28,S,6
SFNP,2011/03/28,S,1
SHF,2011/03/28,B,720
SHF,2011/03/28,S,698
SHFF,2011/03/28,S,6
SHP,2011/03/28,B,763
SHP,2011/03/28,S,413
SIM,2011/03/28,B,19
SIM,2011/03/28,S,66
SKJ,2011/03/28,S,1
SKY,2011/03/28,B,5
SKY,2011/03/28,S,3
SLA,2011/03/28,B,1
SLM,2011/03/28,B,815
SLM,2011/03/28,S,559
SNB,2011/03/28,B,2
SNM,2011/03/28,B,2
SNT,2011/03/28,B,18
SNT,2011/03/28,S,9
SNU,2011/03/28,B,10
SNU,2011/03/28,S,11
SNV,2011/03/28,S,7
SOL,2011/03/28,B,1291
SOL,2011/03/28,S,1233
SOLSBL,2011/03/28,S,1
SOLSBM,2011/03/28,B,2
SOLSBM,2011/03/28,S,2
SOLSTF,2011/03/28,B,1
SOLSTF,2011/03/28,S,1
SPG,2011/03/28,B,15
SPG,2011/03/28,S,25
SPP,2011/03/28,B,207
SPP,2011/03/28,S,87
SRH,2011/03/28,B,1
SSK,2011/03/28,B,33
SSK,2011/03/28,S,4
STX40,2011/03/28,B,44
STX40,2011/03/28,S,28
STXDIV,2011/03/28,B,23
STXDIV,2011/03/28,S,18
STXFIN,2011/03/28,B,8
STXFIN,2011/03/28,S,3
STXIND,2011/03/28,B,2
STXIND,2011/03/28,S,5
STXRAF,2011/03/28,B,8
STXRAF,2011/03/28,S,13
STXRES,2011/03/28,B,5
STXRES,2011/03/28,S,5
STXSWX,2011/03/28,B,3
STXSWX,2011/03/28,S,10
SUI,2011/03/28,B,99
SUI,2011/03/28,S,27
SUR,2011/03/28,B,4
SUR,2011/03/28,S,12
SYC,2011/03/28,B,18
SYC,2011/03/28,S,25
TAW,2011/03/28,B,3
TAW,2011/03/28,S,4
TBS,2011/03/28,B,358
TBS,2011/03/28,S,391
TDH,2011/03/28,S,2
TFG,2011/03/28,B,389
TFG,2011/03/28,S,304
THX,2011/03/28,B,1
TKG,2011/03/28,B,467
TKG,2011/03/28,S,464
TMT,2011/03/28,B,2
TMT,2011/03/28,S,2
TON,2011/03/28,B,86
TON,2011/03/28,S,292
TOPDWG,2011/03/28,B,15
TOPDWG,2011/03/28,S,23
TOPDWI,2011/03/28,B,2
TOPDWU,2011/03/28,B,20
TOPDWU,2011/03/28,S,10
TOPDWW,2011/03/28,B,6
TOPDWW,2011/03/28,S,6
TOPSBT,2011/03/28,B,1
TOPSKG,2011/03/28,S,1
TPC,2011/03/28,B,4
TPC,2011/03/28,S,8
TRE,2011/03/28,B,9
TRE,2011/03/28,S,10
TRU,2011/03/28,B,468
TRU,2011/03/28,S,368
TRW,2011/03/28,B,1
TSX,2011/03/28,B,16
TSX,2011/03/28,S,27
TTO,2011/03/28,B,2
TTO,2011/03/28,S,1
UBU,2011/03/28,S,2
UCS,2011/03/28,B,3
UCS,2011/03/28,S,2
UNI,2011/03/28,B,1
UNI,2011/03/28,S,1
UUU,2011/03/28,B,65
UUU,2011/03/28,S,101
VIF,2011/03/28,B,4
VIF,2011/03/28,S,1
VIL,2011/03/28,B,2
VKE,2011/03/28,B,40
VKE,2011/03/28,S,29
VKN,2011/03/28,B,1
VMK,2011/03/28,B,17
VMK,2011/03/28,S,13
VOD,2011/03/28,B,400
VOD,2011/03/28,S,386
VOX,2011/03/28,B,1
VOX,2011/03/28,S,5
WAM,2011/03/28,B,1
WBO,2011/03/28,B,100
WBO,2011/03/28,S,53
WEA,2011/03/28,B,1
WEA,2011/03/28,S,4
WEZ,2011/03/28,B,4
WEZ,2011/03/28,S,4
WGR,2011/03/28,S,3
WHL,2011/03/28,B,359
WHL,2011/03/28,S,346
WNH,2011/03/28,B,1
WSL,2011/03/28,B,5
WSL,2011/03/28,S,8
WTL,2011/03/28,S,1
WWR,2011/03/28,B,9
WWR,2011/03/28,S,9
XEM,2011/03/28,B,1
YRK,2011/03/28,B,12
YRK,2011/03/28,S,5
ZED,2011/03/28,B,15
ZED,2011/03/28,S,41
ZGOVI,2011/03/28,S,1
1TM,2011/03/29,B,2
1TM,2011/03/29,S,5
ABL,2011/03/29,B,824
ABL,2011/03/29,S,463
ABLP,2011/03/29,B,1
ABLP,2011/03/29,S,4
ABLSTF,2011/03/29,B,1
ABLSTF,2011/03/29,S,1
ABSP,2011/03/29,B,38
ABSP,2011/03/29,S,22
ACL,2011/03/29,B,853
ACL,2011/03/29,S,636
ACP,2011/03/29,B,37
ACP,2011/03/29,S,41
ACT,2011/03/29,B,13
ACT,2011/03/29,S,3
ACTP,2011/03/29,S,1
ADH,2011/03/29,B,6
ADH,2011/03/29,S,13
ADR,2011/03/29,B,13
ADR,2011/03/29,S,11
ADW,2011/03/29,B,1
AEG,2011/03/29,B,303
AEG,2011/03/29,S,132
AER,2011/03/29,B,1
AER,2011/03/29,S,2
AET,2011/03/29,B,1
AFE,2011/03/29,B,68
AFE,2011/03/29,S,44
AFEP,2011/03/29,B,4
AFP,2011/03/29,B,1
AFP,2011/03/29,S,2
AFR,2011/03/29,B,27
AFR,2011/03/29,S,12
AFT,2011/03/29,B,1
AFT,2011/03/29,S,2
AFX,2011/03/29,B,19
AFX,2011/03/29,S,29
AGL,2011/03/29,B,1001
AGL,2011/03/29,S,1010
AGLIBA,2011/03/29,S,5
AGLIHH,2011/03/29,B,2
AGLNNE,2011/03/29,B,1
AGLSBA,2011/03/29,S,4
AGLSBB,2011/03/29,B,3
AGLSBB,2011/03/29,S,1
AGLSBC,2011/03/29,S,2
AGLSBW,2011/03/29,B,3
AGLSBW,2011/03/29,S,2
AGLSTE,2011/03/29,B,1
AGLSTE,2011/03/29,S,2
AIP,2011/03/29,B,383
AIP,2011/03/29,S,292
ALT,2011/03/29,B,67
ALT,2011/03/29,S,19
AMA,2011/03/29,B,10
AME,2011/03/29,S,1
AMS,2011/03/29,B,806
AMS,2011/03/29,S,535
AMSSBJ,2011/03/29,B,1
AMSSBJ,2011/03/29,S,3
AMSSTE,2011/03/29,S,4
AND,2011/03/29,B,1
ANG,2011/03/29,B,660
ANG,2011/03/29,S,821
ANGSBG,2011/03/29,B,1
ANGSBH,2011/03/29,B,1
ANM,2011/03/29,B,3
ANS,2011/03/29,B,1
ANS,2011/03/29,S,4
AOX,2011/03/29,B,1
APK,2011/03/29,B,2
APK,2011/03/29,S,3
APN,2011/03/29,B,691
APN,2011/03/29,S,776
APNNIE,2011/03/29,S,2
AQP,2011/03/29,B,6
AQP,2011/03/29,S,10
ARH,2011/03/29,B,1
ARH,2011/03/29,S,4
ARI,2011/03/29,B,1019
ARI,2011/03/29,S,676
ARL,2011/03/29,B,37
ARL,2011/03/29,S,8
ARQ,2011/03/29,B,4
ARQ,2011/03/29,S,4
ART,2011/03/29,B,2
ART,2011/03/29,S,1
ASA,2011/03/29,B,1042
ASA,2011/03/29,S,461
ASASBA,2011/03/29,B,1
ASASBA,2011/03/29,S,2
ASASTE,2011/03/29,B,4
ASASTE,2011/03/29,S,6
ASO,2011/03/29,B,3
ASR,2011/03/29,B,46
ASR,2011/03/29,S,22
ATN,2011/03/29,B,6
ATN,2011/03/29,S,76
ATNP,2011/03/29,B,4
ATNP,2011/03/29,S,29
ATR,2011/03/29,B,5
ATR,2011/03/29,S,2
AVI,2011/03/29,B,60
AVI,2011/03/29,S,39
AVU,2011/03/29,B,3
AVU,2011/03/29,S,4
AYX,2011/03/29,B,1
BAT,2011/03/29,B,105
BAT,2011/03/29,S,160
BAU,2011/03/29,B,2
BAW,2011/03/29,B,264
BAW,2011/03/29,S,276
BBET40,2011/03/29,B,1
BBET40,2011/03/29,S,1
BCF,2011/03/29,B,2
BCX,2011/03/29,B,12
BCX,2011/03/29,S,4
BDM,2011/03/29,B,3
BDM,2011/03/29,S,3
BEL,2011/03/29,B,1
BEL,2011/03/29,S,3
BFS,2011/03/29,S,3
BIL,2011/03/29,B,1171
BIL,2011/03/29,S,1133
BILIHH,2011/03/29,B,1
BILIHH,2011/03/29,S,1
BILSBG,2011/03/29,B,5
BILSBG,2011/03/29,S,2
BILSBH,2011/03/29,B,13
BILSBH,2011/03/29,S,1
BILSTG,2011/03/29,S,1
BIPINF,2011/03/29,B,2
BIPS40,2011/03/29,B,3
BIPS40,2011/03/29,S,5
BLU,2011/03/29,B,10
BLU,2011/03/29,S,5
BMN,2011/03/29,B,1
BRN,2011/03/29,B,10
BRN,2011/03/29,S,4
BSR,2011/03/29,B,36
BSR,2011/03/29,S,8
BSS,2011/03/29,B,4
BSS,2011/03/29,S,2
BTI,2011/03/29,B,125
BTI,2011/03/29,S,124
BVT,2011/03/29,B,948
BVT,2011/03/29,S,913
BWI,2011/03/29,B,8
BWI,2011/03/29,S,26
BWL,2011/03/29,B,1
CAT,2011/03/29,S,15
CBH,2011/03/29,B,5
CCO,2011/03/29,B,14
CCO,2011/03/29,S,23
CDZ,2011/03/29,S,1
CFR,2011/03/29,B,779
CFR,2011/03/29,S,496
CGR,2011/03/29,S,1
CIL,2011/03/29,B,3
CIL,2011/03/29,S,3
CLH,2011/03/29,B,95
CLH,2011/03/29,S,75
CLI,2011/03/29,S,1
CLR,2011/03/29,B,14
CLR,2011/03/29,S,17
CLS,2011/03/29,B,691
CLS,2011/03/29,S,747
CML,2011/03/29,B,61
CML,2011/03/29,S,163
CMO,2011/03/29,S,2
CMP,2011/03/29,B,114
CMP,2011/03/29,S,138
COM,2011/03/29,S,1
CPI,2011/03/29,B,116
CPI,2011/03/29,S,66
CPIP,2011/03/29,S,9
CPL,2011/03/29,B,71
CPL,2011/03/29,S,54
CRD,2011/03/29,B,9
CRD,2011/03/29,S,12
CRG,2011/03/29,B,1
CRM,2011/03/29,B,6
CSB,2011/03/29,B,2
CSB,2011/03/29,S,2
CSO,2011/03/29,B,330
CSO,2011/03/29,S,135
CVN,2011/03/29,B,2
CVN,2011/03/29,S,1
CZA,2011/03/29,B,10
CZA,2011/03/29,S,9
DAW,2011/03/29,S,1
DBNPN7,2011/03/29,B,1
DBNPN7,2011/03/29,S,1
DBXEU,2011/03/29,B,6
DBXEU,2011/03/29,S,2
DBXJP,2011/03/29,B,2
DBXJP,2011/03/29,S,3
DBXUK,2011/03/29,B,1
DBXUK,2011/03/29,S,1
DBXUS,2011/03/29,B,2
DBXWD,2011/03/29,B,1
DBXWD,2011/03/29,S,1
DCT,2011/03/29,B,2
DCT,2011/03/29,S,1
DLG,2011/03/29,B,2
DLG,2011/03/29,S,2
DLV,2011/03/29,B,1
DON,2011/03/29,S,2
DRD,2011/03/29,B,16
DRD,2011/03/29,S,23
DST,2011/03/29,B,7
DST,2011/03/29,S,11
DSY,2011/03/29,B,335
DSY,2011/03/29,S,346
DTA,2011/03/29,B,3
DTA,2011/03/29,S,1
DTC,2011/03/29,B,42
DTC,2011/03/29,S,16
DYL,2011/03/29,B,1
EHS,2011/03/29,B,35
EHS,2011/03/29,S,44
ELI,2011/03/29,B,5
ELI,2011/03/29,S,8
ELR,2011/03/29,B,8
ELR,2011/03/29,S,6
EMI,2011/03/29,B,72
EMI,2011/03/29,S,48
EOH,2011/03/29,B,46
EOH,2011/03/29,S,13
EPS,2011/03/29,B,18
EPS,2011/03/29,S,13
EQS,2011/03/29,B,4
EQS,2011/03/29,S,3
ESR,2011/03/29,B,20
ESR,2011/03/29,S,3
EXL,2011/03/29,B,2
EXT,2011/03/29,B,1
EXX,2011/03/29,B,1101
EXX,2011/03/29,S,817
EXXSBM,2011/03/29,S,1
FBR,2011/03/29,B,20
FBR,2011/03/29,S,5
FFA,2011/03/29,B,37
FFA,2011/03/29,S,16
FFB,2011/03/29,B,17
FFB,2011/03/29,S,19
FNB,2011/03/29,B,3
FNB,2011/03/29,S,1
FPT,2011/03/29,B,81
FPT,2011/03/29,S,39
FPTN,2011/03/29,B,43
FPTN,2011/03/29,S,82
FSE,2011/03/29,B,3
FSE,2011/03/29,S,1
FSR,2011/03/29,B,699
FSR,2011/03/29,S,490
FSRIHG,2011/03/29,B,2
FSRP,2011/03/29,B,12
FSRP,2011/03/29,S,16
FSRSBP,2011/03/29,B,1
FST,2011/03/29,B,3
FSY,2011/03/29,B,1
FUM,2011/03/29,S,1
FVT,2011/03/29,S,1
FWD,2011/03/29,S,2
FWX,2011/03/29,S,3
GBG,2011/03/29,B,1
GBG,2011/03/29,S,2
GDF,2011/03/29,B,56
GDF,2011/03/29,S,21
GDN,2011/03/29,B,1
GDN,2011/03/29,S,1
GDO,2011/03/29,B,83
GDO,2011/03/29,S,34
GFI,2011/03/29,B,1188
GFI,2011/03/29,S,1138
GFISBC,2011/03/29,B,6
GFISBD,2011/03/29,B,3
GFISBD,2011/03/29,S,4
GIJ,2011/03/29,B,17
GIJ,2011/03/29,S,9
GLD,2011/03/29,B,17
GLD,2011/03/29,S,16
GLDSBI,2011/03/29,B,1
GMB,2011/03/29,S,1
GND,2011/03/29,B,88
GND,2011/03/29,S,124
GNDP,2011/03/29,B,3
GPL,2011/03/29,B,12
GPL,2011/03/29,S,3
GRF,2011/03/29,B,132
GRF,2011/03/29,S,37
GRT,2011/03/29,B,495
GRT,2011/03/29,S,302
GRTSIG,2011/03/29,B,1
GRTSIG,2011/03/29,S,1
HAR,2011/03/29,B,1167
HAR,2011/03/29,S,1183
HARSBC,2011/03/29,B,6
HARSBC,2011/03/29,S,3
HARSBD,2011/03/29,B,2
HARSBD,2011/03/29,S,1
HCI,2011/03/29,B,7
HDC,2011/03/29,B,1
HDC,2011/03/29,S,9
HLM,2011/03/29,B,27
HLM,2011/03/29,S,7
HPA,2011/03/29,B,5
HPB,2011/03/29,S,8
HWA,2011/03/29,B,1
HWA,2011/03/29,S,1
HWN,2011/03/29,S,2
HWW,2011/03/29,B,1
HYP,2011/03/29,B,38
HYP,2011/03/29,S,21
ILA,2011/03/29,B,1
ILA,2011/03/29,S,4
ILV,2011/03/29,B,137
ILV,2011/03/29,S,150
IMP,2011/03/29,B,1860
IMP,2011/03/29,S,1575
IMPSBH,2011/03/29,B,15
IMPSBH,2011/03/29,S,13
IMPSBI,2011/03/29,B,3
IMPSBI,2011/03/29,S,5
IMPSBV,2011/03/29,S,1
IMPSBW,2011/03/29,B,1
IMPSTE,2011/03/29,S,1
IMU,2011/03/29,B,8
IMU,2011/03/29,S,26
INL,2011/03/29,B,362
INL,2011/03/29,S,230
INLP,2011/03/29,B,5
INLP,2011/03/29,S,1
INP,2011/03/29,B,512
INP,2011/03/29,S,390
INPP,2011/03/29,B,3
INPP,2011/03/29,S,8
INPR,2011/03/29,B,7
INPR,2011/03/29,S,6
IPL,2011/03/29,B,669
IPL,2011/03/29,S,1019
IRA,2011/03/29,B,1
ISA,2011/03/29,S,1
ISB,2011/03/29,S,3
ITE,2011/03/29,B,1
ITE,2011/03/29,S,1
IVD,2011/03/29,B,2
IVT,2011/03/29,B,18
IVT,2011/03/29,S,2
IWE,2011/03/29,B,2
IWE,2011/03/29,S,3
JBL,2011/03/29,B,8
JBL,2011/03/29,S,21
JDG,2011/03/29,B,429
JDG,2011/03/29,S,210
JSC,2011/03/29,S,2
JSE,2011/03/29,B,263
JSE,2011/03/29,S,37
KEH,2011/03/29,B,5
KEH,2011/03/29,S,11
KEL,2011/03/29,B,5
KEL,2011/03/29,S,2
KGM,2011/03/29,B,5
KIO,2011/03/29,B,641
KIO,2011/03/29,S,478
KIONNA,2011/03/29,S,1
KIOSTE,2011/03/29,S,1
LBH,2011/03/29,B,199
LBH,2011/03/29,S,277
LEW,2011/03/29,B,212
LEW,2011/03/29,S,220
LHC,2011/03/29,B,350
LHC,2011/03/29,S,291
LHG,2011/03/29,B,5
LHG,2011/03/29,S,13
LON,2011/03/29,B,292
LON,2011/03/29,S,301
MDC,2011/03/29,B,71
MDC,2011/03/29,S,41
MFL,2011/03/29,B,33
MFL,2011/03/29,S,25
MIM,2011/03/29,B,2
MMH,2011/03/29,B,5
MMH,2011/03/29,S,1
MMI,2011/03/29,B,156
MMI,2011/03/29,S,132
MML,2011/03/29,B,9
MML,2011/03/29,S,3
MND,2011/03/29,B,319
MND,2011/03/29,S,174
MNP,2011/03/29,B,301
MNP,2011/03/29,S,201
MOR,2011/03/29,B,3
MOR,2011/03/29,S,12
MPC,2011/03/29,B,246
MPC,2011/03/29,S,373
MRF,2011/03/29,B,54
MRF,2011/03/29,S,91
MSM,2011/03/29,B,537
MSM,2011/03/29,S,286
MSP,2011/03/29,B,2
MSP,2011/03/29,S,1
MST,2011/03/29,B,9
MST,2011/03/29,S,21
MTA,2011/03/29,B,34
MTA,2011/03/29,S,12
MTN,2011/03/29,B,3356
MTN,2011/03/29,S,2639
MTNIHG,2011/03/29,B,5
MTNIHG,2011/03/29,S,1
MTNNNG,2011/03/29,B,1
MTNNNG,2011/03/29,S,1
MTNSBG,2011/03/29,B,9
MTNSBG,2011/03/29,S,7
MTNSBS,2011/03/29,B,20
MTNSBS,2011/03/29,S,16
MTNSTE,2011/03/29,B,1
MTNSTE,2011/03/29,S,5
MTX,2011/03/29,B,405
MTX,2011/03/29,S,263
MUR,2011/03/29,B,220
MUR,2011/03/29,S,83
MVG,2011/03/29,B,239
MVG,2011/03/29,S,168
MVL,2011/03/29,B,163
MVL,2011/03/29,S,205
MVS,2011/03/29,B,5
MVS,2011/03/29,S,12
MZR,2011/03/29,S,1
NBAGL1,2011/03/29,B,1
NBK,2011/03/29,B,2
NBKP,2011/03/29,B,28
NBKP,2011/03/29,S,32
NBS,2011/03/29,B,1
NED,2011/03/29,B,591
NED,2011/03/29,S,645
NEDSTE,2011/03/29,B,1
NEP,2011/03/29,B,6
NEP,2011/03/29,S,2
NFSH40,2011/03/29,B,1
NHM,2011/03/29,B,260
NHM,2011/03/29,S,279
NPK,2011/03/29,B,135
NPK,2011/03/29,S,127
NPN,2011/03/29,B,1330
NPN,2011/03/29,S,1248
NPNSBA,2011/03/29,B,3
NPNSBA,2011/03/29,S,3
NRD,2011/03/29,S,1
NT1,2011/03/29,B,1
NT1,2011/03/29,S,2
NTC,2011/03/29,B,370
NTC,2011/03/29,S,170
OAO,2011/03/29,S,1
OAS,2011/03/29,S,2
OCE,2011/03/29,B,7
OCE,2011/03/29,S,2
OCG,2011/03/29,B,1
OCT,2011/03/29,B,5
OCT,2011/03/29,S,1
OILRMB,2011/03/29,B,4
OLG,2011/03/29,B,9
OLG,2011/03/29,S,2
OLM,2011/03/29,B,2
OML,2011/03/29,B,727
OML,2011/03/29,S,503
OMLSTE,2011/03/29,S,1
OMN,2011/03/29,B,26
OMN,2011/03/29,S,21
OPT,2011/03/29,B,6
OPT,2011/03/29,S,27
ORE,2011/03/29,S,1
PAM,2011/03/29,B,161
PAM,2011/03/29,S,59
PAN,2011/03/29,B,49
PAN,2011/03/29,S,13
PBT,2011/03/29,B,2
PBT,2011/03/29,S,2
PCN,2011/03/29,B,1
PCN,2011/03/29,S,6
PDN,2011/03/29,B,1
PET,2011/03/29,B,11
PET,2011/03/29,S,18
PFG,2011/03/29,B,109
PFG,2011/03/29,S,22
PGFP,2011/03/29,B,7
PGFP,2011/03/29,S,2
PGL,2011/03/29,B,108
PGL,2011/03/29,S,40
PGR,2011/03/29,B,7
PGR,2011/03/29,S,2
PHM,2011/03/29,B,1
PHM,2011/03/29,S,2
PIK,2011/03/29,B,429
PIK,2011/03/29,S,314
PKH,2011/03/29,B,1
PKH,2011/03/29,S,3
PLD,2011/03/29,B,2
PLD,2011/03/29,S,1
PLL,2011/03/29,S,8
PLN,2011/03/29,S,3
PMM,2011/03/29,B,28
PMM,2011/03/29,S,12
PMV,2011/03/29,B,3
PMV,2011/03/29,S,1
PNC,2011/03/29,B,44
PNC,2011/03/29,S,41
PPC,2011/03/29,B,149
PPC,2011/03/29,S,247
PPCSTF,2011/03/29,B,2
PPE,2011/03/29,B,10
PPE,2011/03/29,S,4
PSG,2011/03/29,B,38
PSG,2011/03/29,S,10
PSV,2011/03/29,B,7
PSV,2011/03/29,S,5
PTXSPY,2011/03/29,B,3
PTXSPY,2011/03/29,S,1
PWK,2011/03/29,B,96
PWK,2011/03/29,S,46
RAC,2011/03/29,S,1
RAFISA,2011/03/29,B,1
RAFRES,2011/03/29,S,1
RAH,2011/03/29,B,1
RAH,2011/03/29,S,1
RBA,2011/03/29,B,1
RBA,2011/03/29,S,4
RBP,2011/03/29,B,11
RBP,2011/03/29,S,12
RBX,2011/03/29,B,74
RBX,2011/03/29,S,21
RDF,2011/03/29,B,322
RDF,2011/03/29,S,279
RDFSIF,2011/03/29,B,3
RDFSTA,2011/03/29,B,1
REI,2011/03/29,B,378
REI,2011/03/29,S,199
REM,2011/03/29,B,566
REM,2011/03/29,S,459
RES,2011/03/29,B,79
RES,2011/03/29,S,70
RIN,2011/03/29,B,6
RIN,2011/03/29,S,5
RLO,2011/03/29,B,121
RLO,2011/03/29,S,92
RMH,2011/03/29,B,475
RMH,2011/03/29,S,446
RMI,2011/03/29,B,237
RMI,2011/03/29,S,134
RNG,2011/03/29,B,1
RNG,2011/03/29,S,7
SAB,2011/03/29,B,636
SAB,2011/03/29,S,401
SAC,2011/03/29,B,36
SAC,2011/03/29,S,44
