"Parameter","Year","X4SI","ABG","APF","ACE","ACS","ADI","AIP","ADR","ANA","AVL","ADH","AFE","AOO","AON","ADW","AEE","AME","AFX","AXL","AIL","ARI","AFT","ACT","AHL","ALH","AFH","AEL","APH","AVV","ACG","AND","AMS","AGL","ANG","ANH","ARH","ACL","ART","ASC","APN","ASR","ARA","ARL","ALP","ATT","AEG","AVI","AVR","AYO","BWN","BAW","BSR","BAU","SOL","BEL","BHP","BID","BVT","BLU","BCF","BWZ","BAT","BIK","BRT","BRN","BTI","BUC","CAC","CGR","CRP","CTA","CCO","CPI","CTK","CSB","CAT","CAT.1","CHP","CMO","CLH","CLS","CLI","CGN","COM","CMH","CFR","CND","CIL","CML","CKS","CSG","COH","DTC","DLT","DNB","DIA","DIB","DCP","DSY","DGH","DRD","EMH","EMN","EPS","ECS","EFG","EEL","ELR","ELI","EMI","ENX","EOH","EPE","EPP","EQU","ERN","ESR","ETO","EUZ","EXP","EXX","FVT","FBR","FGL","FSE","FSE.1","FSR","FFA","FFB","FDP","GAI","GML","GLN","GTC","GLI","GFI","GPL","GND","GSH","GTR","GRF","GRT","HMN","HAR","HET","HIL","HCI","HPR","HPB","HDC","HUG","HLM","HUL","HWA","HYP","ILE","IMP","IPL","IDQ","ILU","ING","ISB","ITU","IAP","INL","INP","IPF","IVT","ISA","ITE","JSC","JSE","JBL","KAL","KAP","KDV","KBO","KP2","KIO","LAB","LEW","LBH","L2D","LBR","LHC","LTE","LNF","L4L","MMP","MSP","MSM","MDI","MZR","MCZ","MEI","MRF","MTA","MFL","MLE","MED","MRI","MIX","MNP","MNK","MTH","MPT","MRP","MTN","MUR","MST","NPK","NPN","NED","NRP","NT1","NTC","NFP","NRL","NCS","NIV","NHM","NVS","NWL","NUT","NVE","OAO","OAS","OCE","OCT","OMU","OMN","OLG","ORN","ORE","PAN","PBG","PEM","PPH","PGR","PHM","PIK","PFG","PPC","PFB","PMV","PSG","KST","PSV","PPE","PPR","QFH","QLT","RMI","RNG","RBX","RCL","RPL","REB","RDF","RNI","REM","REN","RES","RSG","RLO","RTN","RTO","RHB","RFG","RMH","RDI","RLF","RBP","RBP.1","SAC","SBV","SVN","SAR","SLM","SNT","SNV","SAP","SFN","SOL.1","SCD","SHG","SEB","SEP","SHP","SGL","SVB","SRE","DMC","SOH","S32","SPA","SEA","SUR","SDO","SBK","SSK","SNH","SCP","STP","SSS","SUI","SPG","SYG","TAS","TLM","TKG","TEX","THA","TFG","SPP","TBS","TBG","TON","TCS","TWR","TDH","TSX","TCP","TPF","TPC","TRL","TMT","TRE","TTO","TRU","UCP","UPL","VLE","VIS","VVO","VOD","VKE","VUN","WSL","WEZ","WEA","WBO","WHL","WKF","YRK","ZCL","ZED"
"alpha","2008",NA,NA,NA,NA,NA,0.0961382057407806,0.342634993189669,0.295903033769332,NA,NA,0.302381278755938,0.344104573411439,NA,NA,0.235479176979873,NA,NA,0.304586454420497,NA,NA,0.371140311069177,0.306763088637605,0.229824572684859,NA,NA,NA,NA,NA,NA,NA,NA,0.40256712658164,0.299063177588569,0.314555583295381,NA,0.181522528349944,0.299094496922811,0.253260739943081,NA,0.440500038728655,0.305731557065082,NA,0.332046121629823,NA,NA,0.348230173951341,0.38872370131646,NA,NA,NA,0.428485974440181,0.300128690861827,NA,0.286818063772527,0.316530442282437,NA,NA,0.406733465388604,0.27670337540157,0.122970676465786,NA,0.202387847092591,0.0199203142059314,NA,0.179829708025822,NA,NA,NA,NA,NA,NA,NA,0.231336826661097,NA,0.243701078856666,0.158457729439665,0.158457729439665,NA,0.229907891216455,0.369475101090871,NA,NA,NA,0.0893416803332047,0.212050987656239,NA,0.0978981494636261,NA,0.281952785000729,NA,NA,NA,0.414766511761752,NA,NA,NA,NA,NA,0.294890655019119,NA,0.271910916514612,NA,NA,0.260835957394094,NA,NA,NA,0.164302942092539,0.240834108614713,0.228235224109864,NA,0.232862439410644,NA,NA,NA,NA,0.193997251874414,NA,NA,NA,0.287456328735499,NA,0.257822390128799,NA,NA,NA,0.378952129246748,NA,NA,NA,NA,NA,NA,NA,NA,0.286561803727256,0.129968023658478,0.388597039670616,NA,NA,0.280320579515763,0.221592359304867,NA,0.350443435225206,NA,NA,0.2219866301747,NA,0.247425720266511,0.277377789470218,0.1989503738712,0.349739975067044,NA,0.144787197886145,0.374384442279137,NA,0.366562947806055,0.399485532707955,NA,NA,NA,0.0761197106736388,NA,NA,0.371140460162297,0.200054521626179,NA,0.193834709078267,0.319759307677032,0.0883773000585059,0.232667134376009,0.267374342052773,0.342362819757164,NA,0.286584763548705,0.0987527841492203,NA,NA,0.348519108592598,0.128016078275119,0.347528034720482,0.0995984796194065,NA,NA,NA,NA,NA,NA,NA,NA,0.234668246276077,NA,0.0962129586676826,NA,NA,0.349496876754308,0.279956158277066,0.230368031615018,NA,NA,NA,0.0397944656920409,0.218446595574135,NA,NA,NA,NA,0.346933055682598,0.341134683951045,0.226669246588853,0.34069497094421,0.334792938144071,0.321597247096043,NA,NA,0.404613513351863,NA,NA,NA,NA,0.323148195820318,NA,0.240153505689371,NA,NA,0.173437974468038,NA,0.195034612536934,0.253997022514234,NA,0.349201276508596,0.254615841556558,NA,NA,0.134615799580767,NA,NA,NA,0.332117988443426,0.204247496211313,0.305908273455866,0.239764764146194,0.357585513867338,NA,0.0769115449216468,0.229149273141037,NA,0.00398406863130769,0.175747898660307,NA,NA,NA,NA,NA,0.242194550360438,NA,NA,NA,0.29676397555931,NA,0.330045950212943,NA,0.301412552829467,NA,0.381771174629129,NA,NA,NA,NA,0.286949187776495,NA,0.271427062665076,NA,NA,0.330756399219753,NA,NA,NA,0.399591865516964,0.274022979277657,0.110735476999491,0.284078943933999,0.0688466924374307,0.286818063772527,NA,NA,NA,NA,0.298807119514324,NA,NA,NA,NA,0.196118987188077,NA,NA,NA,0.214917561091866,NA,0.310752945359169,0.215332013075968,NA,NA,NA,NA,0.284462775897246,0.229477044103262,NA,0.105140584336922,0.168606471778673,0.319118577549974,NA,NA,NA,0.397355152327428,0.318473349758707,NA,0.299851744774678,NA,NA,NA,0.113237486825154,NA,NA,NA,NA,0.125410228173143,0.257524195328879,NA,0.356168067287573,NA,NA,0.130042302195908,NA,NA,NA,0.330724824617186,0.108272088176245,0.184848059320014,0.291524453543536,0.205841308716683,0.286971701255203,0.367675821284876,NA,0.154077089315259,NA,0.181989827997327
"delta","2008",NA,NA,NA,NA,NA,0.303816488136121,1,0.444246193381377,NA,NA,0.706675750238184,0.339927017112352,NA,NA,0.440981101073218,NA,NA,0.264012188496217,NA,NA,0.483248051195263,0.664053098190795,0.551635720996405,NA,NA,NA,NA,NA,NA,NA,NA,0.588496455959279,0.600418130320437,0.304048559441104,NA,0.241093910763658,0.398827291099912,0.598217678358923,NA,0.368718685826783,0.449939394766663,NA,0.631758669129828,NA,NA,0.518758622075585,0.313531740953213,NA,NA,NA,0.370910666675696,0.738605141955152,NA,0.694414618279113,0.504864352161845,NA,NA,0.487340331964781,0.524048511901459,0.500279597352294,NA,0.502436730257412,0.599957358723944,NA,0.611549833485098,NA,NA,NA,NA,NA,NA,NA,0.469371683048388,NA,0.60270100412498,0.547983216007006,0.547983216007006,NA,0.371223458106198,0.203304191533688,NA,NA,NA,0.445154425186905,0.559168001658241,NA,0.875990097965257,NA,0.231750826700927,NA,NA,NA,0.62066222288841,NA,NA,NA,NA,NA,0.519353672282158,NA,0.403891609817038,NA,NA,0.720726368258102,NA,NA,NA,0.312425522348624,0.189476719773876,0.512347180552633,NA,0.293954036687194,NA,NA,NA,NA,0.522197841090913,NA,NA,NA,0.512416379330832,NA,0.579077023205667,NA,NA,NA,0.494929938591526,NA,NA,NA,NA,NA,NA,NA,NA,0.457857327519162,0.535497352907448,0.710342479523365,NA,NA,0.430024402222158,0.412184467897614,NA,0.556713658629278,NA,NA,0.427246730288424,NA,0.472675427756295,0.578084569424053,0.358237791869118,0.264141619017078,NA,0.271110677438636,0.486257393466616,NA,0.29417043749748,0.615711120792967,NA,NA,NA,0.464592081407327,NA,NA,0.355615424651224,0.308858175251826,NA,0.3906492834886,0.771036879719105,0.561820542204513,0.380331558826802,0.420003509295609,0.439193583548918,NA,0.61662044576926,0.492987681841725,NA,NA,0.537380821470912,0.291496892585257,0.626552659690771,0.279944471883123,NA,NA,NA,NA,NA,NA,NA,NA,0.58524419763826,NA,0.442375916332832,NA,NA,0.647420118636894,0.487328129132533,0.733286669257386,NA,NA,NA,0.6993420292014,0.491292002981339,NA,NA,NA,NA,0.0574077138600711,0.883173561502569,0.603224697205538,0.796113422583232,0.488098270515445,0.423789292273307,NA,NA,0.284129707776856,NA,NA,NA,NA,0.344357650987049,NA,0.730106025678211,NA,NA,0.211589120780615,NA,0.412833198585017,0.452342710894568,NA,0.284342611652278,0.555970227419534,NA,NA,0.314212413484341,NA,NA,NA,0.642367465428056,0.58801000011354,0.671564794379417,0.464579155835036,0.469832915987835,NA,0.492939919236927,0.41722370127448,NA,0,0.642294964921623,NA,NA,NA,NA,NA,0.629314343711771,NA,NA,NA,0.557568270275543,NA,0.359478357199318,NA,0.562867555732948,NA,0.395070169048074,NA,NA,NA,NA,0.55534819571285,NA,0.292744638190564,NA,NA,0.486982808042112,NA,NA,NA,0.54028759434239,0.413392823706062,0.580238249477379,0.350631785555633,0.202224460659375,0.694414618279113,NA,NA,NA,NA,0.426434820897632,NA,NA,NA,NA,0.725762042305993,NA,NA,NA,0.467244018414364,NA,0.448794979914293,0.57171481114152,NA,NA,NA,NA,0.43531870737099,0.658618870010252,NA,0.460524779919396,0.5178763105162,0.32522159260391,NA,NA,NA,0.454318780828381,0.350315683638285,NA,0.53311160860623,NA,NA,NA,0.454768112712317,NA,NA,NA,NA,0.705480867412248,0.599908096536574,NA,0.486030763899056,NA,NA,0.298798437386079,NA,NA,NA,0.218667455745547,0.577004516141507,0.145807045236571,0.640042102483152,0.433447676080785,0.625894740472213,0.60990856949692,NA,0.564632147966651,NA,0.400688857128293
"mu","2008",NA,NA,NA,NA,NA,0.296401848697634,28.4064252679805,5.29226855567746,NA,NA,5.88300790799116,24.0598689453754,NA,NA,25.2221266135189,NA,NA,27.1315802777938,NA,NA,277.073335460487,5.45170089613596,0.917648554734239,NA,NA,NA,NA,NA,NA,NA,NA,703.397699505243,1185.78929375917,666.787133615927,NA,2.18305231802659,528.831339955389,11.0154166113045,NA,128.452486518004,3.68891242565958,NA,27.6652168228449,NA,NA,425.91149659436,44.6465555566797,NA,NA,NA,326.70395777825,24.7691805025592,NA,1140.61053502346,11.8219330141112,NA,NA,421.125047977225,30.462351300418,1.33359733833945,NA,11.6183544167016,2.61965089087319,NA,3.27634403859226,NA,NA,NA,NA,NA,NA,NA,3.84837819271719,NA,5.23312179292762,8.25527173097819,8.25527173097819,NA,3.81103081378982,13.1221929017647,NA,NA,NA,1.93562866136519,0.979811242722969,NA,1.26777324068187,NA,8.22429000198041,NA,NA,NA,46.7773948026861,NA,NA,NA,NA,NA,110.895133937153,NA,85.479217211014,NA,NA,6.43223490465848,NA,NA,NA,1.78474017153498,3.56792063273331,13.4662009599367,NA,3.39018987197092,NA,NA,NA,NA,19.2299379073704,NA,NA,NA,458.21342630344,NA,4.2610755088561,NA,NA,NA,962.802032636852,NA,NA,NA,NA,NA,NA,NA,NA,931.831971466493,1.92676420207462,177.713092087714,NA,NA,57.190114673794,63.1614028504724,NA,684.128110479728,NA,NA,4.78847166866876,NA,2.17344690307131,6.93110606439361,1.57871740839411,9.8660381441041,NA,0.302931245033603,8.8147853532843,NA,1145.02288237458,262.394993074004,NA,NA,NA,1.61516622203413,NA,NA,343.543192824508,466.004631248302,NA,3.10857115693445,1.17394718868315,1.5963606202127,2.52807062906514,42.7555171740683,15.4296395837653,NA,4.36229986262803,0.653705528711974,NA,NA,413.04229036365,0.44973150784308,61.2327616943798,17.4859605535415,NA,NA,NA,NA,NA,NA,NA,NA,222.533328812555,NA,1.98057671450479,NA,NA,227.081079778687,4.15625932799727,2.89841894460791,NA,NA,NA,6.84546584975815,101.523709014427,NA,NA,NA,NA,1214.18843500833,549.947862908581,3.50470582165816,83.7496934229282,619.424136531217,448.060733912651,NA,NA,213.451326054039,NA,NA,NA,NA,160.794510459566,NA,1.50973811971092,NA,NA,0.465240151845159,NA,2.50456745634149,1.5311772037993,NA,13.3782951496348,1.83433840148398,NA,NA,3.55280482327694,NA,NA,NA,25.0901658679314,1.29215749625181,163.764033995901,3.52249740870247,406.35938351684,NA,0.456560890964804,14.1656995724295,NA,3.71199940340882,3.01532405926979,NA,NA,NA,NA,NA,28.8686182934683,NA,NA,NA,21.0813939100664,NA,506.052265958476,NA,5.70755267183273,NA,106.176727649882,NA,NA,NA,NA,427.284293159179,NA,0.188622025048821,NA,NA,21.5578066623805,NA,NA,NA,442.425804230897,23.223276369853,1.4328937605423,417.637206993623,4.60211043733815,1140.61053502346,NA,NA,NA,NA,222.340061435131,NA,NA,NA,NA,5.44061565664554,NA,NA,NA,2.76446446043499,NA,1053.01556544313,1.25010968881562,NA,NA,NA,NA,46.4624490574441,27.4446936719631,NA,1.25794821278124,0.347888321141861,554.085749636426,NA,NA,NA,94.9553889755301,339.087594755699,NA,19.1299406869934,NA,NA,NA,2.51179480714536,NA,NA,NA,NA,0.576742182670015,6.78851352244682,NA,237.177076563909,NA,NA,2.65373751866636,NA,NA,NA,2.92830700517609,2.75649012010016,6.72133983890663,49.8453836438994,6.82511886290197,51.388911772725,253.577588512126,NA,1.62522409415652,NA,10.8871397612996
"epsilon_b","2008",NA,NA,NA,NA,NA,0.31571943535887,0.0909092419515993,5.73412094483493,NA,NA,6.01175360560399,32.5348732825671,NA,NA,28.7242889424866,NA,NA,34.126256660106,NA,NA,256.158987400235,4.71829758368764,0.584357609531309,NA,NA,NA,NA,NA,NA,NA,NA,709.226256992054,1144.50133792931,752.937720475529,NA,4.17389186891653,537.380921456585,11.8952554651882,NA,148.520760527966,2.71140478606419,NA,24.6469864776409,NA,NA,410.783242080101,58.5787069531825,NA,NA,NA,357.568604878179,16.9005786805222,NA,1064.9795567927,11.7727919519791,NA,NA,410.729067265405,25.8111776728133,1.4330523832739,NA,13.1585564386516,2.3063804457246,NA,2.61927770834452,NA,NA,NA,NA,NA,NA,NA,4.03617930962751,NA,3.45292780031851,7.26813508280073,7.26813508280073,NA,3.51977545281064,14.5566496107704,NA,NA,NA,2.55699209482221,1.30268925269422,NA,1.01906314761909,NA,14.4209730248827,NA,NA,NA,37.9275134288215,NA,NA,NA,NA,NA,127.351755930907,NA,97.2575671395375,NA,NA,6.38216463829418,NA,NA,NA,1.35749591270623,3.92670250403484,16.2520282267299,NA,1.73546353864889,NA,NA,NA,NA,18.9152166689348,NA,NA,NA,452.123896591589,NA,5.52240726864201,NA,NA,NA,949.39070882663,NA,NA,NA,NA,NA,NA,NA,NA,936.058286248718,2.15137529044728,147.583454118606,NA,NA,61.9446481520761,67.9183768650966,NA,636.649189866113,NA,NA,3.46916599139643,NA,3.77125694111242,7.06339109427943,1.31732443672129,18.0840974874861,NA,0.38964461341608,8.7875913417529,NA,1296.12687607841,235.816086056152,NA,NA,NA,1.88502974219749,NA,NA,360.249364005907,434.401197705948,NA,4.00614078682741,1.10710892636301,1.91742033441516,2.91948386168192,51.5415561245203,16.4093373210111,NA,2.43837842440822,0.260380202245966,NA,NA,402.369833377047,0.665821490524683,48.626488722067,27.2778307117208,NA,NA,NA,NA,NA,NA,NA,NA,194.676872452907,NA,1.3565066456545,NA,NA,189.506467403095,2.51954041305935,2.87748413102236,NA,NA,NA,6.41234087437737,108.601526661156,NA,NA,NA,NA,1590.39458743788,421.232606645764,3.86597510409476,65.6234939512514,569.103751948719,455.255951452112,NA,NA,258.646931796967,NA,NA,NA,NA,176.795386916609,NA,1.05003206207951,NA,NA,0.65975544844445,NA,3.14602169754329,1.51737356962809,NA,15.0820806489846,2.22133694954758,NA,NA,5.39416583856019,NA,NA,NA,22.7424024647392,1.43804236390587,134.487107422209,5.50168304635214,412.328337377826,NA,0.375662698312859,13.7146826838042,NA,3.98804511142489,2.87545575311723,NA,NA,NA,NA,NA,23.1270906942542,NA,NA,NA,21.0874749921469,NA,554.986897678271,NA,6.3309212312669,NA,116.674716499447,NA,NA,NA,NA,413.271169601602,NA,0.360661012779106,NA,NA,21.6638203619416,NA,NA,NA,440.957799682159,26.2129629180264,1.23397167665795,440.688734725366,4.41088446277742,1064.9795567927,NA,NA,NA,NA,210.560865758553,NA,NA,NA,NA,3.66152141670056,NA,NA,NA,4.31472028108531,NA,1059.32545664924,1.73948998598895,NA,NA,NA,NA,48.0421497774997,20.594020895124,NA,0.784678325277577,0.163037548534445,555.942809069789,NA,NA,NA,93.0925489070887,361.613967480027,NA,21.5634868202123,NA,NA,NA,3.71719899032178,NA,NA,NA,NA,0.168055129810288,4.68467806054826,NA,236.755358192635,NA,NA,2.96416182618605,NA,NA,NA,6.70296868093691,1.38485709179897,11.8286251051265,43.3836745418911,6.37571306002504,46.488539017005,229.810488079454,NA,1.12820892891233,NA,11.8417748396617
"epsilon_s","2008",NA,NA,NA,NA,NA,5.65079430462093,114.571896211638,19.0163556241818,NA,NA,19.8611372285529,52.8855704422341,NA,NA,63.4369810771813,NA,NA,66.7783477637753,NA,NA,279.827750407998,13.9787638278044,4.81913418036831,NA,NA,NA,NA,NA,NA,NA,NA,497.403175937405,1131.95157947628,687.275843470775,NA,14.143473563242,568.285204072267,27.7405257577157,NA,161.241165326618,13.2725901206403,NA,47.3417944665719,NA,NA,445.967163885813,79.8146244805453,NA,NA,NA,285.125309893627,42.7820360982432,NA,899.27726614329,28.6563285318258,NA,NA,313.627052607655,71.3778526581157,11.7467486879998,NA,44.3508970334601,81.1132324264274,NA,17.617357345783,NA,NA,NA,NA,NA,NA,NA,12.9849161370309,NA,18.0287733304964,42.1300301543822,42.1300301543822,NA,11.2805898383496,25.8750418242153,NA,NA,NA,14.6424009623717,7.51703018297327,NA,15.2204713734304,NA,32.1751691748995,NA,NA,NA,62.5520376123175,NA,NA,NA,NA,NA,165.349106428265,NA,142.477065387695,NA,NA,29.4577441508147,NA,NA,NA,14.9441990801383,17.6983010531906,52.7296262923531,NA,12.5659579231974,NA,NA,NA,NA,56.6724182438065,NA,NA,NA,424.931655085794,NA,16.431629111575,NA,NA,NA,694.669892398721,NA,NA,NA,NA,NA,NA,NA,NA,808.702668621841,25.6695971064658,185.144792167733,NA,NA,101.309396290102,128.947003098985,NA,744.380742054569,NA,NA,17.773809828128,NA,12.7830655688592,21.3780774660186,9.03333445270217,31.2754965140875,NA,5.067567412475,21.4621160763108,NA,817.744355585388,267.146486667649,NA,NA,NA,19.2321830295646,NA,NA,345.612371752227,488.170586883684,NA,17.5778663746326,4.79014276683717,20.8739020244592,10.3710537310191,95.6391382347593,33.7872167117628,NA,14.3888711692711,8.17222352428726,NA,NA,345.768486137389,6.06859331194337,95.1443900455722,232.33895642613,NA,NA,NA,NA,NA,NA,NA,NA,354.515160164658,NA,17.863419265634,NA,NA,280.561811374263,19.0037468674212,13.3382396302924,NA,NA,NA,143.495060355395,221.270094961668,NA,NA,NA,NA,1142.20263248586,527.496885487683,17.7164429403352,108.313009398221,552.099770886705,393.784019468116,NA,NA,242.493037933877,NA,NA,NA,NA,211.67358053888,NA,8.2367229834996,NA,NA,5.4815070721087,NA,15.9886175854543,7.25945470161671,NA,35.5558700869511,6.85394030175505,NA,NA,26.9119148875134,NA,NA,NA,50.083447343551,6.74363053232111,210.920405077926,24.5911513124879,316.532890480595,NA,7.46508166450479,36.1813293572429,NA,636.288220606477,12.7041422663806,NA,NA,NA,NA,NA,67.3465319241501,NA,NA,NA,45.9757315106373,NA,442.871237061067,NA,18.7872789429469,NA,122.111580501613,NA,NA,NA,NA,448.880906455134,NA,2.62930732875219,NA,NA,42.4524325488067,NA,NA,NA,371.74901630535,51.8394504912686,10.7796741732335,440.133148745048,35.4583111856506,899.27726614329,NA,NA,NA,NA,359.362477320903,NA,NA,NA,NA,18.6359577967239,NA,NA,NA,17.3720982569232,NA,842.217878658117,19.308872228309,NA,NA,NA,NA,82.4143284232677,72.2110280475762,NA,10.3182181712208,3.13697953663671,503.723714988188,NA,NA,NA,121.459350977418,332.599111744847,NA,47.0211469688886,NA,NA,NA,35.6590338884455,NA,NA,NA,NA,4.19518425409378,26.2881628775237,NA,286.470401078279,NA,NA,21.4734724863752,NA,NA,NA,17.0162360021703,26.5496766359173,56.8777965077744,90.5341873537077,19.4439467156265,96.6165035717968,296.750353386184,NA,10.7021581840469,NA,32.0505613768659
"PIN","2008",NA,NA,NA,NA,NA,0.47019848559021,0.579397953739304,0.337889066106064,NA,NA,0.335502943091571,0.243314064502116,NA,NA,0.216857018670125,NA,NA,0.249269291144614,NA,NA,0.163015800490358,0.296591448549583,0.424422035518597,NA,NA,NA,NA,NA,NA,NA,NA,0.124150827486446,0.126844667581716,0.132150473428018,NA,0.287681738709568,0.137496587810621,0.234684844148774,NA,0.204099834202577,0.38800773595418,NA,0.231063190919253,NA,NA,0.156552589075794,0.23110303404958,NA,NA,NA,0.151494810894926,0.235555783769989,NA,0.104699398867107,0.277682841305275,NA,NA,0.132958508574969,0.259792790611272,0.343018841859538,NA,0.265934415204261,0.246995180285247,NA,0.34953806478597,NA,NA,NA,NA,NA,NA,NA,0.275878584879492,NA,0.335912739466018,0.300723367223127,0.300723367223127,NA,0.261327838406184,0.256724857432588,NA,NA,NA,0.225516700867029,0.411194652862933,NA,0.394519047820223,NA,0.286024468277576,NA,NA,NA,0.234474753180758,NA,NA,NA,NA,NA,0.16989112088014,NA,0.174920737086144,NA,NA,0.374847521156173,NA,NA,NA,0.438647032607272,0.362538287368359,0.288237054726461,NA,0.363414658825062,NA,NA,NA,NA,0.223736607755302,NA,NA,NA,0.118305934034161,NA,0.302172942533552,NA,NA,NA,0.121008490383416,NA,NA,NA,NA,NA,NA,NA,NA,0.110373210151628,0.449967896188948,0.181115010883746,NA,NA,0.19249212664771,0.178973085630168,NA,0.164932119842828,NA,NA,0.323321156524953,NA,0.3472783211386,0.297616657262962,0.382931663834504,0.281273690249924,NA,0.514423045260803,0.31341180656546,NA,0.10936345179553,0.176418365967389,NA,NA,NA,0.294904450211421,NA,NA,0.154159828942258,0.0978499199664209,NA,0.323819514364294,0.401729249714574,0.344267691861844,0.30697609512093,0.213329159333899,0.266492264097077,NA,0.377472940591954,0.468899268608122,NA,NA,0.128757850142896,0.410518383825503,0.231348168449671,0.340782150643208,NA,NA,NA,NA,NA,NA,NA,NA,0.166252685310671,NA,0.339946329580829,NA,NA,0.190531052089131,0.443498582850285,0.347252847765459,NA,NA,NA,0.301047782614938,0.187013557841429,NA,NA,NA,NA,0.12380078465088,0.156322746630643,0.352679849194535,0.198103451235207,0.134588282226242,0.122956504910764,NA,NA,0.172068596262604,NA,NA,NA,NA,0.168481063137267,NA,0.43590659367152,NA,NA,0.458015522105309,NA,0.355611953652178,0.37688421362996,NA,0.303747771931868,0.30084171866708,NA,NA,0.28821352353734,NA,NA,NA,0.258020767468739,0.335324733436125,0.177858382475668,0.395173196234671,0.12146214910874,NA,0.408248970755108,0.229212762220865,NA,0.247679625472546,0.274847618087608,NA,NA,NA,NA,NA,0.238790187529683,NA,NA,NA,0.24445894983428,NA,0.121079363859573,NA,0.319906170841355,NA,0.173001298037945,NA,NA,NA,NA,0.132877172173383,NA,0.565078728834502,NA,NA,0.245209013414163,NA,NA,NA,0.143951303767329,0.22320677655379,0.309202043777874,0.127148501646508,0.213126294928095,0.104699398867107,NA,NA,NA,NA,0.198748554773287,NA,NA,NA,NA,0.286498747834401,NA,NA,NA,0.345293075350998,NA,0.110242111755494,0.581723123792722,NA,NA,NA,NA,0.198763248605697,0.256475849341318,NA,0.346879919313863,0.508649968311428,0.126495602616669,NA,NA,NA,0.204233463254674,0.131317384847584,NA,0.257321634224282,NA,NA,NA,0.393295574276002,NA,NA,NA,NA,0.413968255306111,0.371091762143279,NA,0.177149268565863,NA,NA,0.332026225128886,NA,NA,NA,0.368812091739861,0.409722789906833,0.361748324794242,0.22063610550981,0.232652505761323,0.220743598576664,0.184149646078316,NA,0.374559552997611,NA,0.204219553409806
