"Parameter","YearMon","X4SI","ABG","APF","ACE","ACS","ADI","AIP","ADR","ANA","AVL","ADH","AFE","AOO","AON","ADW","AEE","AME","AFX","AXL","AIL","ARI","AFT","ACT","AHL","ALH","AFH","AEL","APH","AVV","ACG","AND","AMS","AGL","ANG","ANH","ARH","ACL","ART","ASC","APN","ASR","ARA","ARL","ALP","ATT","AEG","AVI","AVR","AYO","BWN","BAW","BSR","BAU","SOL","BEL","BHP","BID","BVT","BLU","BCF","BWZ","BAT","BIK","BRT","BRN","BTI","BUC","CAC","CGR","CRP","CTA","CCO","CPI","CTK","CSB","CAT","CAT.1","CHP","CMO","CLH","CLS","CLI","CGN","COM","CMH","CFR","CND","CIL","CML","CKS","CSG","COH","DTC","DLT","DNB","DIA","DIB","DCP","DSY","DGH","DRD","EMH","EMN","EPS","ECS","EFG","EEL","ELR","ELI","EMI","ENX","EOH","EPE","EPP","EQU","ERN","ESR","ETO","EUZ","EXP","EXX","FVT","FBR","FGL","FSE","FSE.1","FSR","FFA","FFB","FDP","GAI","GML","GLN","GTC","GLI","GFI","GPL","GND","GSH","GTR","GRF","GRT","HMN","HAR","HET","HIL","HCI","HPR","HPB","HDC","HUG","HLM","HUL","HWA","HYP","ILE","IMP","IPL","IDQ","ILU","ING","ISB","ITU","IAP","INL","INP","IPF","IVT","ISA","ITE","JSC","JSE","JBL","KAL","KAP","KDV","KBO","KP2","KIO","LAB","LEW","LBH","L2D","LBR","LHC","LTE","LNF","L4L","MMP","MSP","MSM","MDI","MZR","MCZ","MEI","MRF","MTA","MFL","MLE","MED","MRI","MIX","MNP","MNK","MTH","MPT","MRP","MTN","MUR","MST","NPK","NPN","NED","NRP","NT1","NTC","NFP","NRL","NCS","NIV","NHM","NVS","NWL","NUT","NVE","OAO","OAS","OCE","OCT","OMU","OMN","OLG","ORN","ORE","PAN","PBG","PEM","PPH","PGR","PHM","PIK","PFG","PPC","PFB","PMV","PSG","KST","PSV","PPE","PPR","QFH","QLT","RMI","RNG","RBX","RCL","RPL","REB","RDF","RNI","REM","REN","RES","RSG","RLO","RTN","RTO","RHB","RFG","RMH","RDI","RLF","RBP","RBP.1","SAC","SBV","SVN","SAR","SLM","SNT","SNV","SAP","SFN","SOL.1","SCD","SHG","SEB","SEP","SHP","SGL","SVB","SRE","DMC","SOH","S32","SPA","SEA","SUR","SDO","SBK","SSK","SNH","SCP","STP","SSS","SUI","SPG","SYG","TAS","TLM","TKG","TEX","THA","TFG","SPP","TBS","TBG","TON","TCS","TWR","TDH","TSX","TCP","TPF","TPC","TRL","TMT","TRE","TTO","TRU","UCP","UPL","VLE","VIS","VVO","VOD","VKE","VUN","WSL","WEZ","WEA","WBO","WHL","WKF","YRK","ZCL","ZED"
"alpha","2008-01-31",NA,NA,NA,NA,NA,NA,NA,0.647262519016412,NA,NA,0.482669764309587,0.533175489969954,NA,NA,0.227272727272727,NA,NA,0.387685527473102,NA,NA,0.726912332001695,0.28552862932139,0.394022569930913,NA,NA,NA,NA,NA,NA,NA,NA,0.682314304531665,0.273326132712293,0.363671320901168,NA,0.422962103493692,0.363674149797745,0.419158027014974,NA,0.363672498370009,0.582293542662043,NA,0.482004629150545,NA,NA,0.272789085670033,0.634061984367773,NA,NA,NA,0.728963979658939,0.456352147914603,NA,0.499982649474592,0.471718877503134,NA,NA,0.409094183979174,0.0454546266880626,0.133041984313878,NA,0.370350702850968,0.397075864628667,NA,0.481686792819181,NA,NA,NA,NA,NA,NA,NA,0.325485310557389,NA,0.48656454514241,0.724888698193703,0.724888698193703,NA,0.69733769783856,0.407108007791443,NA,NA,NA,0.0454539686985529,0.0926765898369594,NA,NA,NA,0.22710833976356,NA,NA,NA,0.457707913338459,NA,NA,NA,NA,NA,0.363489162371903,NA,0.363636765254567,NA,NA,0.27528070112657,NA,NA,NA,0.32021260024911,0.36500409535855,0.318182336166282,NA,0.439745604308526,NA,NA,NA,NA,0.590682593887779,NA,NA,NA,0.409131038088748,NA,0.226813545755133,NA,NA,NA,0.7271370189514,NA,NA,NA,NA,NA,NA,NA,NA,0.318185966832446,NA,0.408495002488463,NA,NA,0.363532711168423,0.363272552110744,NA,0.181897948379425,NA,NA,0.181819924453825,NA,0.164927165521496,0.287141253653778,0.272536171363555,0.502349551353183,NA,NA,0.484090908170222,NA,0.318184540967176,0.409628264198061,NA,NA,NA,NA,NA,NA,0.632593528080961,0.363614758077538,NA,0.230084453454662,0.523882239508764,0.136363546728051,0.489190657306395,0.316912372989227,0.135450657253527,NA,0.582405586369933,NA,NA,NA,0.59092397632655,NA,0.40724831718462,0.409848490702246,NA,NA,NA,NA,NA,NA,NA,NA,0.454546560541645,NA,NA,NA,NA,0.363632153341562,0.513604316819496,0.310548209986075,NA,NA,NA,0.181815750001586,0.491021944835415,NA,NA,NA,NA,0.500011828021183,0.454553803574114,0.490871137738602,0.272729401786246,0.590941429837977,0.545500815413351,NA,NA,0.454544895753563,NA,NA,NA,NA,0.409101828396009,NA,NA,NA,NA,NA,NA,0.135078270819356,0.783875450013087,NA,0.366185360682232,0.377882441782619,NA,NA,0.357692035329544,NA,NA,NA,0.586917595662274,0.473762668170274,0.136371045479232,NA,0.454436536435285,NA,NA,0.3182396601928,NA,0.189741235254425,0.342784596986898,NA,NA,NA,NA,NA,0.444846988542591,NA,NA,NA,0.181819172564781,NA,0.59089729957562,NA,0.273418264667781,NA,0.452878124454289,NA,NA,NA,NA,0.590880801233887,NA,0.459135333146083,NA,NA,0.181802696177844,NA,NA,NA,0.500011614752848,0.090912423500139,0.69681736380744,0.454577990781013,0.240616986882967,0.499982649474592,NA,NA,NA,NA,0.36364832526263,NA,NA,NA,NA,0.388841060455941,NA,NA,NA,0.51088655528465,NA,0.272674384679834,NA,NA,NA,NA,NA,0.59895387871476,0.274442991372663,NA,0.255046733586955,NA,0.181828059332354,NA,NA,NA,0.363647221133301,0.764006041139117,NA,0.317693601874794,NA,NA,NA,0.0919160402327378,NA,NA,NA,NA,NA,0.0908950928909977,NA,0.409436371498741,NA,NA,0.362661156346551,NA,NA,NA,0.271647986351143,0.181818105457092,0.093805133670907,0.136369620348449,0.382060752725441,0.365133440854943,0.545036711712184,NA,0.330417506857173,NA,0.382262786385309
"delta","2008-01-31",NA,NA,NA,NA,NA,NA,NA,0.578234900946356,NA,NA,0.738240018847757,0.238780619058036,NA,NA,0.4,NA,NA,0.530765399232127,NA,NA,0.374750010928723,0.485860052653001,0.75414990946435,NA,NA,NA,NA,NA,NA,NA,NA,0,0.166674424379223,0.124997259990351,NA,0.110953609591284,0.124995157204539,0.563784735102455,NA,0.500047545445007,0.879564387584272,NA,0.812284646436453,NA,NA,0.333264618711306,0.715825913751754,NA,NA,NA,0.62351777584424,0.899719721518364,NA,0,0.373712821870014,NA,NA,0.22222318203782,1,1,NA,0.481755961458734,0,NA,0.0923841921773198,NA,NA,NA,NA,NA,NA,NA,0.687732708713734,NA,0,0.129387232003996,0.129387232003996,NA,0.767242085226883,0.7168378959725,NA,NA,NA,0,0.507119426397426,NA,NA,NA,1,NA,NA,NA,0.900751880291923,NA,NA,NA,NA,NA,0.749911535594193,NA,0.249984954785962,NA,NA,0,NA,NA,NA,0.142036233820672,0,0.571425670616984,NA,0.464020252693915,NA,NA,NA,NA,1,NA,NA,NA,0.333303911618697,NA,0.800688071473613,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.714283371028411,NA,0.333793841701507,NA,NA,0.250284046315861,0.625626574272311,NA,0.249886223627704,NA,NA,0.249781446981812,NA,0.446145247658606,1,0.337757972049134,0.451239260306292,NA,NA,0.886628763552996,NA,0,0.889021659353373,NA,NA,NA,NA,NA,NA,0.0718715399746489,0.374910750955012,NA,0.39673230964848,0.792317578615541,0.666672477554128,0.605460221283745,0.571127299963266,0.672549875961456,NA,0.276558935569149,NA,NA,NA,0.461532517569803,NA,0.77677049393175,0.111022243641208,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.250041880369235,0.809689724589519,0.157393761188282,NA,NA,NA,1,0.094313224802447,NA,NA,NA,NA,0.545430073673024,0.399994518267411,0.203318700414746,0.666651750788115,0.692334473583603,0.0834250929177303,NA,NA,0,NA,NA,NA,NA,0.222228858990521,NA,NA,NA,NA,NA,NA,1,0.888768274138453,NA,0.373149515080655,0,NA,NA,0.266799004167043,NA,NA,NA,0.924059676349895,0.642599632667993,0.333332424248842,NA,0.400116037799898,NA,NA,1,NA,0.239885828029085,1,NA,NA,NA,NA,NA,0.591733821471445,NA,NA,NA,0.500003923126646,NA,1,NA,0.510107075593581,NA,0.301181761601596,NA,NA,NA,NA,0.846172857030274,NA,0.691859918240324,NA,NA,0.5000655923557,NA,NA,NA,0.454101304107247,0.500015076498807,0.972410470207729,0,0.796865365850781,0,NA,NA,NA,NA,0.750016727207537,NA,NA,NA,NA,1,NA,NA,NA,0.819304118663148,NA,0.333399923737186,NA,NA,NA,NA,NA,0.454964247662871,0.337147297295293,NA,0.180597295356913,NA,0,NA,NA,NA,0.874990493871466,0.464283356423605,NA,0.286250450958515,NA,NA,NA,0,NA,NA,NA,NA,NA,0.49913120418138,NA,0.444975057938234,NA,NA,0.1305259044795,NA,NA,NA,0.496526268264346,1,0,0.666782027767136,0.225493724620093,0.247219744084831,0.6664082444917,NA,0.788629302716443,NA,0.674910311037422
"epsilon_b","2008-01-31",NA,NA,NA,NA,NA,NA,NA,1.84034971355768,NA,NA,5.30628451226178,41.3825407126455,NA,NA,36.3453997448119,NA,NA,20.7720352625089,NA,NA,114.592476372569,4.72668034185194,2.0284042879619,NA,NA,NA,NA,NA,NA,NA,NA,524.412733021864,1200.23116432062,534.319558056332,NA,0.808606475006395,304.350393277763,12.4904669438901,NA,111.137223065323,1.45433350367084,NA,33.3548671852763,NA,NA,331.217678405396,62.8579788755871,NA,NA,NA,458.960077046994,35.3091401988224,NA,549.819461447324,10.8025880768064,NA,NA,343.541048602467,69.0909501801171,2.49999992937905,NA,5.85648711591127,1.07507646286512,NA,0.312733336535003,NA,NA,NA,NA,NA,NA,NA,2.97024579084268,NA,3.50088618455852,1.36774735371548,1.36774735371548,NA,7.10739470855776,17.7877221465861,NA,NA,NA,2.71428729050743,0.517363222988412,NA,NA,NA,16.0454571595829,NA,NA,NA,57.3611692597068,NA,NA,NA,NA,NA,116.86729731405,NA,153.642435131992,NA,NA,4.22626763515436,NA,NA,NA,1.00835990494267,11.6240936803434,19.2701259639173,NA,3.46145765086102,NA,NA,NA,NA,20.1818579269393,NA,NA,NA,312.522732691973,NA,10.8818046895655,NA,NA,NA,495.164436909608,NA,NA,NA,NA,NA,NA,NA,NA,965.268187594469,NA,101.633083971489,NA,NA,53.2086818888169,43.6590856259709,NA,626.669932288723,NA,NA,4.09183667656584,NA,1.1794027188536,8.99999953297045,1.267420437059,9.47114870030595,NA,NA,8.57858486208278,NA,968.865266617231,379.159279784387,NA,NA,NA,NA,NA,NA,223.735644049025,463.533537181156,NA,1.27684273616764,1.65298122429564,4.85861378196263,2.09168165927008,45.8913801228171,12.0555758784465,NA,1.43792195960521,NA,NA,NA,306.354839786577,NA,46.9614279361633,18.5233065763108,NA,NA,NA,NA,NA,NA,NA,NA,238.363763858241,NA,NA,NA,NA,123.27621397166,3.06876753415047,0.822777752491875,NA,NA,NA,7.77272687679919,52.771694109398,NA,NA,NA,NA,1103.95250563975,452.0768258527,0.716488180648734,77.8223990799449,550.135839445757,306.372640295135,NA,NA,186.499659529103,NA,NA,NA,NA,131.896693387587,NA,NA,NA,NA,NA,NA,1.59090911758424,1.7844970118596,NA,10.6330500821348,1.18274521569826,NA,NA,5.68330150993914,NA,NA,NA,27.8909615573906,1.86517436817388,205.077391607846,NA,374.88981552312,NA,NA,22.5455108728516,NA,1.85073539416469,3.40909080009875,NA,NA,NA,NA,NA,40.3639461850569,NA,NA,NA,24.6322733133882,NA,496.363165935845,NA,5.6208192322993,NA,80.2565203684813,NA,NA,NA,NA,453.27782653631,NA,0.300572517613488,NA,NA,15.5651476172739,NA,NA,NA,449.040355275943,27.5457525169447,1.13444088034698,271.326249270996,2.11544617474557,549.819461447324,NA,NA,NA,NA,167.4005878832,NA,NA,NA,NA,5.18181811695714,NA,NA,NA,2.04346518660933,NA,950.829920663832,NA,NA,NA,NA,NA,40.5741933694035,30.3239529954836,NA,0.935916278655542,NA,534.05535289834,NA,NA,NA,104.681876313942,250.879963231102,NA,18.8846344758561,NA,NA,NA,1.49397552705485,NA,NA,NA,NA,NA,5.34555988948112,NA,178.227846779287,NA,NA,1.70209790476109,NA,NA,NA,2.43713575949264,2.0909095427973,1.04321350895666,43.8749788504074,5.09816483459861,19.4289657428041,254.508431590605,NA,2.10745022255448,NA,13.2943235347001
"epsilon_s","2008-01-31",NA,NA,NA,NA,NA,NA,NA,4.32085092976742,NA,NA,3.10594969176547,53.6139112360582,NA,NA,48.3811009508597,NA,NA,26.3840765773635,NA,NA,162.626175106287,6.06341180420161,0.709525799604427,NA,NA,NA,NA,NA,NA,NA,NA,832.36312796041,1348.00426859083,626.735388292396,NA,3.78290895161825,394.943326514479,11.9523538222168,NA,121.207105345029,0.76540850059633,NA,29.5125495113962,NA,NA,378.461357117516,52.6274016064864,NA,NA,NA,386.493623056963,33.4614221570684,NA,894.409439884956,11.2014231575367,NA,NA,441.365490487892,45.09523573183,1.34555855177335,NA,10.0408260604204,1.09090907994036,NA,1.87814240518793,NA,NA,NA,NA,NA,NA,NA,4.53305194440678,NA,6.77272733581157,3.43643160662052,3.43643160662052,NA,2.85273125465217,10.7817815192669,NA,NA,NA,5.22727304885837,1.6832717918145,NA,NA,NA,14.6523578528987,NA,NA,NA,32.7798721265422,NA,NA,NA,NA,NA,162.644621090767,NA,171.335649198164,NA,NA,5.72727226723244,NA,NA,NA,0.520013350966157,12.6363577875054,18.6542075898255,NA,0.851225220878091,NA,NA,NA,NA,5.78613396684537,NA,NA,NA,319.720190051184,NA,9.27917079450413,NA,NA,NA,1014.6781759947,NA,NA,NA,NA,NA,NA,NA,NA,782.983470995713,NA,132.061925786141,NA,NA,73.7544548830814,45.5570745551333,NA,676.323945804803,NA,NA,7.74720519881282,NA,4.27131860419659,3.88409823850347,1.33884987507018,26.4409105010234,NA,NA,5.07870053969635,NA,1159.1364155226,348.008834939626,NA,NA,NA,NA,NA,NA,372.014799484861,516.783726524886,NA,1.89231426475328,2.56000886647178,3.87859731241058,2.21670677986532,46.2976526999957,9.31798640584635,NA,6.14539425640604,NA,NA,NA,322.709464112138,NA,41.7943687446388,18.6351055217553,NA,NA,NA,NA,NA,NA,NA,NA,155.416531763934,NA,NA,NA,NA,134.176493095188,0.707884184203577,3.4982677796647,NA,NA,NA,2.1111640994288,94.4748712075752,NA,NA,NA,NA,1128.88308531968,504.865860048104,3.58243667707494,98.5135390694996,475.007289368824,456.340423216141,NA,NA,387.226802207136,NA,NA,NA,NA,159.053020733023,NA,NA,NA,NA,NA,NA,2.01273529172943,0,NA,9.03399011860441,4.59090921944778,NA,NA,6.48360658791064,NA,NA,NA,12.2714754638988,0.816011515078603,219.891086052475,NA,415.634206558552,NA,NA,12.0661380959379,NA,3.2064087722851,0.134659416320225,NA,NA,NA,NA,NA,35.3927911869418,NA,NA,NA,32.6445621346078,NA,395.224652005779,NA,3.6340983796856,NA,138.425864657293,NA,NA,NA,NA,399.430605326835,NA,0.574110299135316,NA,NA,18.7035131981664,NA,NA,NA,497.503169270119,24.0997812596987,0.747277650162625,422.136631450201,0.908526395330732,894.409439884956,NA,NA,NA,NA,137.338652004933,NA,NA,NA,NA,4.92464710002927,NA,NA,NA,1.15309314035407,NA,966.631617985941,NA,NA,NA,NA,NA,49.1879276862114,34.3102220510649,NA,2.15210490147921,NA,597.364069022052,NA,NA,NA,92.4761074326128,292.378905996343,NA,30.5607516943577,NA,NA,NA,4.6818181843012,NA,NA,NA,NA,NA,2.59243481178032,NA,223.876910203353,NA,NA,3.4918143397541,NA,NA,NA,2.84458266729204,0.999999589975866,1.8181817902634,39.8506833362079,9.67207925901983,39.1346869067822,219.808337577164,NA,0.736217532369867,NA,11.4708807290967
"mu","2008-01-31",NA,NA,NA,NA,NA,NA,NA,13.3045324527398,NA,NA,12.0476304647993,55.8469425734182,NA,NA,113.803537125481,NA,NA,40.7503453412852,NA,NA,102.187457070624,15.8586135900689,4.81808302651456,NA,NA,NA,NA,NA,NA,NA,NA,431.532742240772,989.274011197403,664.614101480365,NA,5.37194568006216,345.319173852701,16.9450483407185,NA,108.292833957441,2.82313649504156,NA,41.2025720280366,NA,NA,254.953521990729,55.5092391051669,NA,NA,NA,191.863318435636,43.7310918317928,NA,559.81494512405,25.4303753109379,NA,NA,340.894153523063,526.904956992606,12.7771394969226,NA,18.6873360760902,4.27538162521506,NA,5.73748095170656,NA,NA,NA,NA,NA,NA,NA,8.64833271370339,NA,13.8242424168468,9.23703744757681,9.23703744757681,NA,6.96657643185288,21.7129357209757,NA,NA,NA,63.285543203744,8.62532871648866,NA,NA,NA,48.7648597132784,NA,NA,NA,80.3306346942208,NA,NA,NA,NA,NA,122.893081367176,NA,214.435109000729,NA,NA,23.1205531920888,NA,NA,NA,7.86065669853551,32.6610895720847,97.5232638517632,NA,8.69520447438382,NA,NA,NA,NA,37.1452651568162,NA,NA,NA,259.938700399048,NA,44.7821913427484,NA,NA,NA,735.08425322503,NA,NA,NA,NA,NA,NA,NA,NA,496.783284619191,NA,102.004480666678,NA,NA,79.4964047180153,76.9825115376963,NA,925.283767796038,NA,NA,43.1348731869529,NA,16.0081989807688,12.2761620858317,7.11532790812381,34.1065159278484,NA,NA,16.4826029910734,NA,806.702427201002,248.935255777727,NA,NA,NA,NA,NA,NA,232.488401166033,259.917699489243,NA,13.0937190740989,4.6257926241694,45.593787417642,7.45345448452453,77.859332381068,36.8405378855879,NA,9.92490362072579,NA,NA,NA,202.505912955622,NA,84.9796838308808,54.4008255699979,NA,NA,NA,NA,NA,NA,NA,NA,154.683386184702,NA,NA,NA,NA,192.410977392307,7.86896277192605,6.28463465234263,NA,NA,NA,54.3893212168746,54.0223671307736,NA,NA,NA,NA,512.589379326221,275.221793825024,6.70641314176437,90.4343256490073,268.28250254159,252.67244797027,NA,NA,260.800193362979,NA,NA,NA,NA,161.119219620713,NA,NA,NA,NA,NA,NA,17.4039913077919,3.88188821303469,NA,26.7283103962143,5.41048488052993,NA,NA,12.1140215896037,NA,NA,NA,36.6651015995296,4.41474484478293,398.562995583678,NA,229.802996607894,NA,NA,32.0724766588094,NA,19.3428106995985,7.29818323867855,NA,NA,NA,NA,NA,36.1054385038723,NA,NA,NA,110.226736651909,NA,270.930898088184,NA,20.3470540611572,NA,105.485571091207,NA,NA,NA,NA,283.568860986202,NA,1.85695044418898,NA,NA,55.7770353115336,NA,NA,NA,274.349785646355,108.398057126919,3.03993728504433,282.160834650678,7.64561076995875,559.81494512405,NA,NA,NA,NA,138.712472788924,NA,NA,NA,NA,12.9356148003802,NA,NA,NA,5.30946168868013,NA,632.449774013215,NA,NA,NA,NA,NA,50.1050348493249,59.6329450470457,NA,8.03124371565698,NA,702.196015015734,NA,NA,NA,115.189016238521,127.24111178699,NA,46.814785067196,NA,NA,NA,20.3409637264248,NA,NA,NA,NA,NA,46.6892766771712,NA,191.582318702003,NA,NA,6.4841306320311,NA,NA,NA,12.6838960120478,28.7500085522906,9.71516102674078,68.0102336417087,12.4985415971588,59.8279695000272,216.668993463565,NA,4.04987799442616,NA,31.2928839108604
"PIN","2008-01-31",NA,NA,NA,NA,NA,NA,NA,0.582934069651984,NA,NA,0.408724271744578,0.238643769291769,NA,NA,0.233874854787092,NA,NA,0.250948485839265,NA,NA,0.211326680434961,0.295602225501236,0.409466047756478,NA,NA,NA,NA,NA,NA,NA,NA,0.178317564746916,0.0959311622655156,0.172304436570816,NA,0.331038316709525,0.152245243352698,0.225156010527489,NA,0.14493612962876,0.42547850910488,NA,0.240063958795948,NA,NA,0.0892531790477971,0.233580476291296,NA,NA,NA,0.14194590269337,0.224922528706454,NA,0.1623417616818,0.352823186246276,NA,NA,0.150868880715031,0.173381228640898,0.306538625570627,NA,0.303304982175679,0.439391982179381,NA,0.557804814561348,NA,NA,NA,NA,NA,NA,NA,0.272809641432575,NA,0.395669783813983,0.582245417171429,0.582245417171429,NA,0.327844283549756,0.236293586420732,NA,NA,NA,0.26590331137952,0.266455255833488,NA,NA,NA,0.265122931253159,NA,NA,NA,0.28971912709388,NA,NA,NA,NA,NA,0.137793809251154,NA,0.19351186083672,NA,NA,0.390033773057086,NA,NA,NA,0.622199872273065,0.329486209406706,0.450009409948473,NA,0.469949407572462,NA,NA,NA,NA,0.457973180131195,NA,NA,NA,0.143988836664443,NA,0.335020326754037,NA,NA,NA,0.261455759018159,NA,NA,NA,NA,NA,NA,NA,NA,0.0829185950756599,NA,0.151321239949081,NA,NA,0.185416698072469,0.238651692992544,NA,0.114393457165112,NA,NA,0.398478335960364,NA,0.326315268417862,0.21481949929767,0.42662053041716,0.322994569218842,NA,NA,0.368780927286206,NA,0.107637097825064,0.122984098992545,NA,NA,NA,NA,NA,NA,0.197989337730696,0.087930332994029,NA,0.48734225117423,0.365165594905677,0.415748653773433,0.458374248339484,0.211140011565172,0.189278702444692,NA,0.432540927982601,NA,NA,NA,0.159824789687179,NA,0.280535140370186,0.375011027275403,NA,NA,NA,NA,NA,NA,NA,NA,0.151502154749822,NA,NA,NA,NA,0.213691648394523,0.51694009103905,0.3111377018564,NA,NA,NA,0.500125027091456,0.152648619271044,NA,NA,NA,NA,0.102967743509213,0.115617207065081,0.433674600666555,0.122706939855868,0.133937320578778,0.153054938491608,NA,NA,0.171241103129141,NA,NA,NA,NA,0.184703946690891,NA,NA,NA,NA,NA,NA,0.394807809730659,0.63034099508126,NA,0.332292088254678,0.261509302723913,NA,NA,0.262611502452252,NA,NA,NA,0.348877346407568,0.438227708809506,0.113394698601147,NA,0.116688425137368,NA,NA,0.227735437573097,NA,0.420535579838446,0.413815799361154,NA,NA,NA,NA,NA,0.174926183648001,NA,NA,NA,0.259206007876589,NA,0.15222530865871,NA,0.375434670857314,NA,0.179288054494037,NA,NA,NA,NA,0.164227517671412,NA,0.493605168869779,NA,NA,0.22834105700004,NA,NA,NA,0.126580552457139,0.160238825961927,0.529570322165969,0.156090900598031,0.378248634643032,0.1623417616818,NA,NA,NA,NA,0.142018984820224,NA,NA,NA,NA,0.332305590572098,NA,NA,NA,0.459043976390703,NA,0.0825167067423746,NA,NA,NA,NA,NA,0.250562928330529,0.20204740753722,NA,0.398792338962475,NA,0.101405055138199,NA,NA,NA,0.175230455559182,0.151783374232941,NA,0.231237358490144,NA,NA,NA,0.232387222904308,NA,NA,NA,NA,NA,0.348373711588893,NA,0.163232753410625,NA,NA,0.311650185554299,NA,NA,NA,0.394803132315978,0.628415268775282,0.241557873549419,0.0997259204442824,0.244312774252425,0.271676484838386,0.199342837400936,NA,0.319992519909457,NA,0.325700554663455
"alpha","2008-02-29",NA,NA,NA,NA,NA,NA,NA,0.202165784008949,NA,NA,0.444280069586187,0.473555849766293,NA,NA,0.428578690409781,NA,NA,0.3809537671882,NA,NA,0.476202006161568,0.355571376173793,0.483348005334529,NA,NA,NA,NA,NA,NA,NA,NA,0.380988503705735,0.380953914578727,0.238093758888627,NA,0.35639983587183,0.476180252646414,0.147064853989443,NA,0.285721768113084,0.514451529479322,NA,0.381433897157867,NA,NA,0.713813657851879,0.525685409873817,NA,NA,NA,0.477797138078276,0.341588731856431,NA,0.33334029582079,0.476104370636648,NA,NA,0.713490284258065,0.238049365144646,0.194361171101609,NA,0.478115064417126,0.0476185545053175,NA,0.442681974666855,NA,NA,NA,NA,NA,NA,NA,0.392383124687001,NA,0.200927837068549,0.296273933643401,0.296273933643401,NA,0.18700550946316,0.432976146398986,NA,NA,NA,0.192662409055963,0.096536282758083,NA,NA,NA,0.332440381938788,NA,NA,NA,0.614977678400174,NA,NA,NA,NA,NA,0.333021136948275,NA,0.476186476992401,NA,NA,0.186135055388345,NA,NA,NA,0.243252739437026,0.43140088680231,0.638861500185279,NA,0.233595447137879,NA,NA,NA,NA,0.292037906595422,NA,NA,NA,0.379244669878593,NA,0.248477252367164,NA,NA,NA,0.476151272375923,NA,NA,NA,NA,NA,NA,NA,NA,0.380934944519304,NA,0.480109206082579,NA,NA,0.238095576609491,0.532678913626956,NA,0.3808962323903,NA,NA,0.334006334560976,NA,0.343618683418467,0.552652488649224,0.255430138978979,0.285951631623542,NA,NA,0.493471138973936,NA,0.237960740505422,0.705627893989707,NA,NA,NA,NA,NA,NA,0.666717674303473,0.333347544514653,NA,0.470271857487587,0.133463318212111,0.228103106501008,0.486800722877641,0.476190806054069,0.285998102054349,NA,0.331050754009643,NA,NA,NA,0.571353479469263,NA,0.380960317304087,0.520177444075596,NA,NA,NA,NA,NA,NA,NA,NA,0.476154641903733,NA,0.220874717315825,NA,NA,0.333379372484517,0.0476390666194837,0.129390589236129,NA,NA,NA,0.0952381309377002,0.428563474231504,NA,NA,NA,NA,0.57150018795349,0.571694320925513,0.230152737255382,0.617903181508703,0.523881179374021,0.383023268146389,NA,NA,0.713839697929766,NA,NA,NA,NA,0.475462143823754,NA,0.340115663967258,NA,NA,NA,NA,0.0971396020375441,0.339022580819656,NA,0.333373597806002,0.640142832591997,NA,NA,0.390971579899747,NA,NA,NA,0.239235417361215,0.389494290407959,0.476190651551213,NA,0.428532578865337,NA,NA,0.190482415915282,NA,0.224414609681831,0.191238082991786,NA,NA,NA,NA,NA,0.339365153484836,NA,NA,NA,0.485889828617311,NA,0.571361772713026,NA,0.0952390446259772,NA,0.287166954185928,NA,NA,NA,NA,0.569002109658676,NA,NA,NA,NA,0.333727058186009,NA,NA,NA,0.380946477055529,0.563558859635768,0.198014312629558,0.522441251792785,0.459798280714605,0.33334029582079,NA,NA,NA,NA,0.619254607766767,NA,NA,NA,NA,0.0952375885834756,NA,NA,NA,0.253538847430656,NA,0.428571245725645,NA,NA,NA,NA,NA,0.23797182148435,0.28571390387846,NA,NA,NA,0.475154279593804,NA,NA,NA,0.333391287092853,0.379823999862279,NA,0.587647980022791,NA,NA,NA,0.583300094143399,NA,NA,NA,NA,NA,0.0476184066156385,NA,0.476179799731552,NA,NA,0.333683151466731,NA,NA,NA,0.45716659931966,0.406011771926116,0.359667909206878,0.337221215814244,0.787718453339222,0.381832404204393,0.428571745898242,NA,0.307283316907352,NA,0.237174386987438
